True,mosq,additon,Variable,4
!def(WITH_BROKER),handle__pubrec,exclusion,Function,4
True,handle__suback,exclusion,Function,4
!def(WITH_BROKER),send__puback,additon,Function,4
True,topic,exclusion,Variable,4
True,byte,exclusion,Variable,4
True,handle__packet,additon,Function,4
!def(WITH_BROKER),handle__suback,additon,Function,4
def(WITH_BROKER),packet__read,exclusion,Function,4
!def(WITH_BROKER),send__pubrel,additon,Function,4
True,db,additon,Variable,4
!def(WITH_BROKER),packet__read,additon,Function,4
def(WITH_SOCKS),client_opts_set,additon,Function,4
!def(WITH_BROKER),send__pubcomp,additon,Function,4
True,qos,exclusion,Variable,4
!def(WITH_BROKER),mosq,exclusion,Variable,4
def(WITH_BROKER),mosq,additon,Variable,4
True,mid,additon,Variable,4
!def(WITH_BROKER),send__pubrec,additon,Function,4
True,packet,exclusion,Variable,4
