!def(WITH_BROKER),send__pubrel,additon,Function,6
def(WITH_BROKER),db,exclusion,Variable,6
True,mqtt3_db_message_delete,exclusion,Function,6
True,_mosquitto_message_remove,exclusion,Function,6
!def(WITH_BROKER),send__pubcomp,additon,Function,6
!def(WITH_BROKER),_mosquitto_handle_pubrel,exclusion,Function,6
True,mosq,additon,Variable,6
True,message__cleanup,additon,Function,6
!def(WITH_BROKER),send__puback,additon,Function,6
True,db,additon,Variable,6
def(WITH_SOCKS),mosquitto__reconnect,additon,Function,6
True,db__message_delete,additon,Function,6
True,stored,additon,Variable,6
True,_mosquitto_message_out_update,exclusion,Function,6
True,mqtt3_db_message_release,exclusion,Function,6
True,packet__cleanup,additon,Function,6
True,message__out_update,additon,Function,6
True,mqtt3_db_message_write,exclusion,Function,6
!def(WITH_BROKER),_mosquitto_handle_pingreq,exclusion,Function,6
True,message__delete,additon,Function,6
True,db__message_update,additon,Function,6
True,db__message_write,additon,Function,6
!def(WITH_BROKER),send__pingresp,additon,Function,6
!def(WITH_BROKER),message__out_update,additon,Function,6
True,handle__suback,additon,Function,6
True,handle__packet,additon,Function,6
True,log__printf,additon,Function,6
!def(WITH_BROKER),_mosquitto_handle_pubackcomp,exclusion,Function,6
!def(WITH_BROKER),packet__write,additon,Function,6
!def(WITH_BROKER),_mosquitto_message_out_update,exclusion,Function,6
def(WITH_BROKER),mqtt3_db_message_update,exclusion,Function,6
True,db__message_release,additon,Function,6
True,qos,additon,Variable,6
!def(WITH_BROKER),send__pubrec,additon,Function,6
!def(WITH_BROKER),handle__pingreq,additon,Function,6
True,packet__write,exclusion,Function,6
def(WITH_SOCKS),client_config_line_proc,exclusion,Function,6
def(WITH_BROKER),db__message_update,additon,Function,6
!def(WITH_BROKER),send__disconnect,additon,Function,6
True,message__remove,additon,Function,6
True,handle__connack,additon,Function,6
def(WITH_BROKER),handle__pubackcomp,additon,Function,6
True,retain,additon,Variable,6
!def(WITH_BROKER),handle__pubrec,additon,Function,6
True,context,additon,Variable,6
True,_mosquitto_message_cleanup,exclusion,Function,6
!def(WITH_BROKER),handle__pingresp,additon,Function,6
True,_mosquitto_log_printf,exclusion,Function,6
True,_mosquitto_message_delete,exclusion,Function,6
True,mqtt3_db_message_update,exclusion,Function,6
!def(WITH_BROKER),_mosquitto_handle_pingresp,exclusion,Function,6
True,mid,additon,Variable,6
True,handle__unsuback,additon,Function,6
True,cfg,additon,Variable,6
