True,m4_lookup_symbol,additon,Function,3
True,lookup_symbol,exclusion,Function,3
def(HAVE_EFGCVT),prec,additon,Variable,3
True,symtab,exclusion,Variable,3
!def(HAVE_EFGCVT),argc,additon,Variable,3
!def(HAVE_EFGCVT),c,exclusion,Variable,3
True,hack_all_symbols,exclusion,Function,3
def(HAVE_EFGCVT),width,exclusion,Variable,3
def(HAVE_EFGCVT),s,exclusion,Variable,3
def(HAVE_EFGCVT),suffix,exclusion,Variable,3
!def(HAVE_EFGCVT),__len,exclusion,Variable,3
True,m4_hack_all_symbols,additon,Function,3
!def(HAVE_EFGCVT),width,additon,Variable,3
def(HAVE_EFGCVT),c,additon,Variable,3
def(HAVE_EFGCVT),prefix,exclusion,Variable,3
True,m4_symtab,additon,Variable,3
def(HAVE_EFGCVT),argc,exclusion,Variable,3
def(HAVE_EFGCVT),sign,exclusion,Variable,3
!def(HAVE_EFGCVT),prec,exclusion,Variable,3
