"index","pe","weight","avg"
2242,1,1,1
2247,2,2,1
2248,5,5,1
2250,1,1,1
2251,3,3,1
2258,3,3,1
2298,3,3,1
2312,3,3,1
2315,2,2,1
2317,5,7,1.4
2320,4,6,1.5
2378,1,1,1
2379,1,1,1
2380,1,1,1
2381,1,1,1
2436,4,4,1
2438,6,6,1
2440,3,3,1
2467,1,1,1
2487,4,5,1.25
2488,1,1,1
2489,1,1,1
2490,1,1,1
2491,1,1,1
2492,1,1,1
2493,1,1,1
2494,1,1,1
2495,1,1,1
2496,1,1,1
2497,1,1,1
2498,1,1,1
2499,1,1,1
2500,1,1,1
2501,5,5,1
2502,1,1,1
2503,1,1,1
2504,1,1,1
2505,1,1,1
2506,1,1,1
2507,1,1,1
2508,1,1,1
2509,1,1,1
2510,1,1,1
2511,1,1,1
2512,1,1,1
2513,2,2,1
2514,1,1,1
2515,1,1,1
2516,1,1,1
2517,1,1,1
2518,1,1,1
2519,1,1,1
2520,8,8,1
2521,6,6,1
2522,1,1,1
2523,1,1,1
2524,1,1,1
2525,2,2,1
2526,1,1,1
2527,1,1,1
2528,1,1,1
2529,1,1,1
2530,1,1,1
2531,1,1,1
2532,1,1,1
2533,1,1,1
2534,1,1,1
2535,1,1,1
2536,1,1,1
2537,1,1,1
2538,16,17,1.0625
2539,1,1,1
2540,1,1,1
2541,1,1,1
2542,1,1,1
2543,1,1,1
2544,12,14,1.16666666666667
2545,2,2,1
2546,1,1,1
2547,1,1,1
2548,1,1,1
2549,1,1,1
2550,5,5,1
2551,1,1,1
2552,1,1,1
2553,1,1,1
2554,1,1,1
2555,1,1,1
2556,1,1,1
2557,1,1,1
2558,1,1,1
2559,1,1,1
2560,1,1,1
2561,1,1,1
2562,1,1,1
2563,1,1,1
2564,1,1,1
2565,1,1,1
2566,1,1,1
2567,1,1,1
2568,1,1,1
2569,1,1,1
2570,1,1,1
2571,1,1,1
2572,14,16,1.14285714285714
2573,1,1,1
2574,1,1,1
2575,1,1,1
2576,1,1,1
2577,1,1,1
2578,1,1,1
2579,1,1,1
2580,1,1,1
2581,1,1,1
2582,1,1,1
2583,4,4,1
2584,4,4,1
2585,1,1,1
2586,1,1,1
2587,1,1,1
2588,1,1,1
2589,1,1,1
2590,1,1,1
2591,4,4,1
2592,1,1,1
2593,1,1,1
2594,1,1,1
2595,6,6,1
2596,1,1,1
2597,1,1,1
2598,7,7,1
2599,1,1,1
2600,1,1,1
2601,1,1,1
2602,1,1,1
2603,1,1,1
2604,1,1,1
2605,1,1,1
2606,1,1,1
2607,1,1,1
2608,1,1,1
2609,1,1,1
2610,1,1,1
2611,1,1,1
2612,1,1,1
2613,5,5,1
2614,1,1,1
2615,1,1,1
2616,4,4,1
2617,1,1,1
2618,1,1,1
2619,1,1,1
2620,1,1,1
2621,1,1,1
2622,1,1,1
2623,1,1,1
2624,1,1,1
2625,1,1,1
2626,2,2,1
2627,1,1,1
2628,1,1,1
2629,1,1,1
2630,1,1,1
2631,1,1,1
2632,1,1,1
2633,1,1,1
2634,1,1,1
2635,1,1,1
2636,1,1,1
2637,1,1,1
2638,1,1,1
2639,1,1,1
2640,1,1,1
2641,1,1,1
2642,8,8,1
2643,1,1,1
2644,1,1,1
2645,1,1,1
2646,1,1,1
2647,1,1,1
2648,1,1,1
2649,1,1,1
2650,1,1,1
2651,1,1,1
2652,9,9,1
2653,1,1,1
2654,1,1,1
2655,1,1,1
2656,1,1,1
2657,1,1,1
2658,1,1,1
2659,5,5,1
2660,5,5,1
2661,9,9,1
2662,1,1,1
2663,1,1,1
2664,1,1,1
2665,1,1,1
2666,1,1,1
2667,1,1,1
2668,1,1,1
2669,1,1,1
2670,1,1,1
2671,7,7,1
2672,1,1,1
2673,1,1,1
2674,1,1,1
2675,1,1,1
2676,1,1,1
2677,1,1,1
2678,1,1,1
2679,1,1,1
2680,1,1,1
2681,1,1,1
2682,1,1,1
2683,1,1,1
2684,1,1,1
2685,1,1,1
2686,1,1,1
2687,1,1,1
2688,16,17,1.0625
2689,2,2,1
2690,1,1,1
2691,1,1,1
2692,2,2,1
2693,4,4,1
2694,1,1,1
2695,17,18,1.05882352941176
2696,1,1,1
2697,1,1,1
2698,1,1,1
2699,1,1,1
2700,1,1,1
2701,1,1,1
2702,1,1,1
2703,1,1,1
2704,1,1,1
2705,1,1,1
2706,6,6,1
2707,1,1,1
2708,6,6,1
2709,1,1,1
2710,2,3,1.5
2711,1,1,1
2712,1,1,1
2713,1,1,1
2714,1,1,1
2715,1,1,1
2716,1,1,1
2717,1,1,1
2718,1,1,1
2719,1,1,1
2720,1,1,1
2721,1,1,1
2722,1,1,1
2723,1,1,1
2724,1,1,1
2725,1,1,1
2726,1,1,1
2727,1,1,1
2728,1,1,1
2729,1,1,1
2730,1,1,1
2731,1,1,1
2732,1,1,1
2733,1,1,1
2734,1,1,1
2735,1,1,1
2736,1,1,1
2737,1,1,1
2738,1,1,1
2739,1,1,1
2740,1,1,1
2741,1,1,1
2742,1,1,1
2743,1,1,1
2744,1,1,1
2745,1,1,1
2746,1,1,1
2747,1,1,1
2748,1,1,1
2749,1,1,1
2750,1,1,1
2751,1,1,1
2752,1,1,1
2753,1,1,1
2754,1,1,1
2755,4,4,1
2756,2,2,1
2757,1,1,1
2758,1,1,1
2759,1,1,1
2760,1,1,1
2761,1,1,1
2762,1,1,1
2763,1,1,1
2764,1,1,1
2765,1,1,1
2766,1,1,1
2767,1,1,1
2768,1,1,1
2769,3,3,1
2770,3,3,1
2771,1,1,1
2772,1,1,1
2773,1,1,1
2774,2,2,1
2775,1,1,1
2776,1,1,1
2777,1,1,1
2778,1,1,1
2779,1,1,1
2780,5,5,1
2781,1,1,1
2782,1,1,1
2783,1,1,1
2784,1,1,1
2785,1,1,1
2786,1,1,1
2787,1,1,1
2788,1,1,1
2789,1,1,1
2790,1,1,1
2817,1,1,1
2818,1,1,1
2819,1,1,1
2820,1,1,1
2821,1,1,1
2822,1,1,1
2823,1,1,1
2824,4,4,1
2825,1,1,1
2826,1,1,1
2827,1,1,1
2828,1,1,1
2829,3,4,1.33333333333333
2830,1,1,1
2831,1,1,1
2832,1,1,1
2833,1,1,1
2834,1,1,1
2835,1,1,1
2836,1,1,1
2837,1,1,1
2838,1,1,1
2839,1,1,1
2840,1,1,1
2841,1,1,1
2842,1,1,1
2843,1,1,1
2844,1,1,1
2845,1,1,1
2846,1,1,1
2847,1,1,1
2848,1,1,1
2849,1,1,1
2850,1,1,1
2851,1,1,1
2852,1,1,1
2853,1,1,1
2854,1,1,1
2855,1,1,1
2856,5,5,1
2857,2,2,1
2858,1,1,1
2859,1,1,1
2860,1,1,1
2861,5,5,1
2862,3,4,1.33333333333333
2863,2,2,1
2864,5,5,1
2865,1,1,1
2866,1,1,1
2867,1,1,1
2868,1,1,1
2869,1,1,1
2870,1,1,1
2871,1,1,1
2872,1,1,1
2873,1,1,1
2874,1,1,1
2875,1,1,1
2876,1,1,1
2877,1,1,1
2878,6,6,1
2879,1,1,1
2880,5,5,1
2881,1,1,1
2882,1,1,1
2883,1,1,1
2884,1,1,1
2885,1,1,1
2886,1,1,1
2887,1,1,1
2888,1,1,1
2889,1,1,1
2890,1,1,1
2891,1,1,1
2892,1,1,1
2893,2,2,1
2894,1,1,1
2895,1,1,1
2896,1,1,1
2897,1,1,1
2898,5,5,1
2899,9,10,1.11111111111111
2900,1,1,1
2901,1,1,1
2902,4,4,1
2903,1,1,1
2904,1,1,1
2905,1,1,1
2906,1,1,1
2907,1,1,1
2908,1,1,1
2909,1,1,1
2910,1,1,1
2911,1,1,1
2912,1,1,1
2913,1,1,1
2914,1,1,1
2915,1,1,1
2916,1,1,1
2917,1,1,1
2918,1,1,1
2919,1,1,1
2920,1,1,1
2921,1,1,1
2922,1,1,1
2923,1,1,1
2924,1,1,1
2925,1,1,1
2926,1,1,1
2927,1,1,1
2928,1,1,1
2929,1,1,1
2930,1,1,1
2931,1,1,1
2932,1,1,1
2933,1,1,1
2934,1,1,1
2935,1,1,1
2936,1,1,1
2937,2,2,1
2938,3,4,1.33333333333333
2939,1,1,1
2940,2,2,1
2941,1,1,1
2942,1,1,1
2943,1,1,1
2944,1,1,1
2945,1,1,1
2946,1,1,1
2947,1,1,1
2948,1,1,1
2949,1,1,1
2950,1,1,1
2951,1,1,1
2952,1,1,1
2953,1,1,1
2954,1,1,1
2955,1,1,1
2956,1,1,1
2957,1,1,1
2958,1,1,1
2959,1,1,1
2960,1,1,1
2961,1,1,1
2962,1,1,1
2963,1,1,1
2964,1,1,1
2965,1,1,1
2966,1,1,1
2967,1,1,1
2968,1,1,1
2969,1,1,1
2970,1,1,1
2971,1,1,1
2972,1,1,1
2973,1,1,1
2974,1,1,1
2975,1,1,1
2976,1,1,1
2977,1,1,1
2978,1,1,1
2979,1,1,1
2980,1,1,1
2981,1,1,1
2982,1,1,1
2983,1,1,1
2984,1,1,1
2985,1,1,1
2986,1,1,1
2987,1,1,1
2988,1,1,1
2989,1,1,1
2990,1,1,1
2991,1,1,1
2992,1,1,1
2993,1,1,1
2994,1,1,1
2995,1,1,1
2996,1,1,1
2997,1,1,1
2998,1,1,1
2999,1,1,1
3000,1,1,1
3001,1,1,1
3002,1,1,1
3003,1,1,1
3004,1,1,1
3005,1,1,1
3006,1,1,1
3007,1,1,1
3008,1,1,1
3009,1,1,1
3010,1,1,1
3011,1,1,1
3012,1,1,1
3013,1,1,1
3014,1,1,1
3015,1,1,1
3016,1,1,1
3017,1,1,1
3018,2,2,1
3019,5,5,1
3063,5,5,1
3191,2,2,1
3203,5,5,1
3216,1,1,1
3271,5,5,1
3273,6,6,1
3280,3,4,1.33333333333333
3313,6,6,1
3314,7,7,1
3316,7,7,1
3317,6,6,1
3319,1,1,1
3353,17,18,1.05882352941176
504,4,4,1
507,4,4,1
595,4,4,1
600,4,4,1
673,30,33,1.1
674,2,2,1
675,2,2,1
676,2,2,1
677,2,2,1
678,2,2,1
679,2,2,1
680,2,2,1
681,2,2,1
682,2,2,1
683,2,2,1
684,2,2,1
685,2,2,1
686,2,2,1
687,2,2,1
688,2,2,1
689,2,2,1
690,2,2,1
691,2,2,1
692,2,2,1
693,2,2,1
694,2,2,1
695,2,2,1
696,2,2,1
697,2,2,1
698,2,2,1
699,2,2,1
700,2,2,1
701,2,2,1
702,2,2,1
703,2,2,1
704,2,2,1
705,2,2,1
706,2,2,1
707,3,3,1
708,2,2,1
709,2,2,1
710,14,15,1.07142857142857
711,2,2,1
712,2,2,1
713,6,6,1
714,2,2,1
715,2,2,1
716,2,2,1
717,3,3,1
718,2,2,1
719,2,2,1
720,2,2,1
721,2,2,1
722,2,2,1
723,2,2,1
724,2,2,1
725,2,2,1
726,7,7,1
727,2,2,1
728,2,2,1
729,2,2,1
730,2,2,1
731,2,2,1
732,2,2,1
733,2,2,1
734,2,2,1
735,2,2,1
736,2,2,1
737,2,2,1
738,2,2,1
739,2,2,1
740,2,2,1
741,2,2,1
742,2,2,1
743,2,2,1
744,2,2,1
745,2,2,1
746,2,2,1
747,2,2,1
748,2,2,1
749,2,2,1
750,2,2,1
751,2,2,1
752,2,2,1
753,2,2,1
754,2,2,1
755,2,2,1
756,3,3,1
757,2,2,1
758,2,2,1
759,2,2,1
760,2,2,1
761,2,2,1
762,2,2,1
763,2,2,1
764,2,2,1
765,2,2,1
766,2,2,1
767,2,2,1
768,2,2,1
769,2,2,1
770,2,2,1
771,2,2,1
772,5,5,1
773,2,2,1
774,2,2,1
775,2,2,1
776,2,2,1
777,2,2,1
778,2,2,1
779,2,2,1
780,2,2,1
781,2,2,1
782,2,2,1
783,2,2,1
784,2,2,1
785,2,2,1
786,2,2,1
787,13,14,1.07692307692308
788,2,2,1
789,2,2,1
790,2,2,1
791,2,2,1
792,2,2,1
793,2,2,1
794,2,2,1
795,2,2,1
796,2,2,1
797,2,2,1
798,2,2,1
799,3,3,1
800,2,2,1
801,15,15,1
859,1,1,1
887,3,4,1.33333333333333
910,7,10,1.42857142857143
920,4,4,1
921,3,3,1
927,11,11,1
932,3,3,1
933,3,3,1
936,12,13,1.08333333333333
975,2,2,1
982,1,1,1
992,12,13,1.08333333333333
