"index","pe","weight","avg"
1660,49,56,1.14285714285714
1661,2,2,1
1662,2,2,1
1663,2,2,1
1664,2,2,1
1665,2,2,1
1666,2,2,1
1667,2,2,1
1668,2,2,1
1669,2,2,1
1670,48,55,1.14583333333333
1671,13,14,1.07692307692308
1672,2,2,1
1673,2,2,1
1674,2,2,1
1675,2,2,1
1676,2,2,1
1677,2,2,1
1678,2,2,1
1679,2,2,1
1680,2,2,1
1681,2,2,1
1682,2,2,1
1683,2,2,1
1684,2,2,1
1685,2,2,1
1686,2,2,1
1687,2,2,1
1688,2,2,1
1689,2,2,1
1690,2,2,1
1691,2,2,1
1692,2,2,1
1693,49,55,1.12244897959184
1694,3,4,1.33333333333333
1706,2,2,1
171,2,2,1
1713,8,8,1
1714,1,1,1
1715,4,5,1.25
1716,1,1,1
1717,1,1,1
1718,1,1,1
1719,1,1,1
1720,1,1,1
1721,1,1,1
1722,1,1,1
1723,1,1,1
1724,1,1,1
1725,1,1,1
1726,1,1,1
1727,10,10,1
1728,1,1,1
1729,6,7,1.16666666666667
1730,1,1,1
1731,1,1,1
1732,1,1,1
1733,1,1,1
1734,1,1,1
1735,1,1,1
1736,1,1,1
1737,1,1,1
1738,1,1,1
1739,1,1,1
1740,1,1,1
1741,1,1,1
1742,1,1,1
1743,1,1,1
1744,1,1,1
1745,1,1,1
1746,1,1,1
1747,1,1,1
1748,1,1,1
1749,1,1,1
1750,1,1,1
1751,1,1,1
1752,1,1,1
1753,1,1,1
1754,1,1,1
1755,1,1,1
1756,1,1,1
1757,1,1,1
1758,1,1,1
1759,1,1,1
1760,1,1,1
1761,1,1,1
1762,1,1,1
1763,1,1,1
1764,1,1,1
1765,1,1,1
1766,1,1,1
1767,1,1,1
1768,1,1,1
1769,1,1,1
177,2,2,1
1770,1,1,1
1771,1,1,1
1772,1,1,1
1773,1,1,1
1774,1,1,1
1775,1,1,1
1776,1,1,1
1777,1,1,1
1778,1,1,1
1779,1,1,1
1780,1,1,1
1781,1,1,1
1782,1,1,1
1783,1,1,1
1784,1,1,1
1785,1,1,1
1786,1,1,1
1787,1,1,1
1788,1,1,1
1789,1,1,1
1790,1,1,1
1791,1,1,1
1792,1,1,1
1793,1,1,1
1794,1,1,1
1795,1,1,1
1796,1,1,1
1797,1,1,1
1798,1,1,1
1799,1,1,1
180,2,2,1
1800,1,1,1
1801,1,1,1
1802,1,1,1
1803,1,1,1
1804,1,1,1
1805,1,1,1
1806,1,1,1
1807,1,1,1
1808,1,1,1
1809,1,1,1
181,2,2,1
1810,1,1,1
1811,1,1,1
1812,1,1,1
1813,1,1,1
1814,1,1,1
1815,1,1,1
1816,1,1,1
1817,1,1,1
1818,1,1,1
1819,1,1,1
1820,1,1,1
1821,1,1,1
1822,1,1,1
1823,1,1,1
1824,1,1,1
1825,1,1,1
1826,1,1,1
1827,1,1,1
1828,1,1,1
1829,1,1,1
1830,1,1,1
1831,1,1,1
1832,1,1,1
1833,1,1,1
1834,1,1,1
1835,1,1,1
1836,1,1,1
1837,1,1,1
1838,1,1,1
1839,1,1,1
1840,1,1,1
1841,1,1,1
1842,1,1,1
1843,1,1,1
1844,1,1,1
1845,1,1,1
1846,1,1,1
1847,1,1,1
1848,1,1,1
1849,1,1,1
1850,1,1,1
1851,1,1,1
1852,1,1,1
1853,1,1,1
1854,1,1,1
1855,1,1,1
1856,1,1,1
1857,1,1,1
1858,1,1,1
1859,1,1,1
1860,1,1,1
1861,1,1,1
1862,1,1,1
1863,1,1,1
1864,1,1,1
1865,1,1,1
1866,1,1,1
1867,1,1,1
1868,1,1,1
1869,1,1,1
1870,1,1,1
1871,1,1,1
1872,1,1,1
1873,1,1,1
1874,1,1,1
1875,1,1,1
1876,1,1,1
1877,2,3,1.5
1878,1,1,1
1879,1,1,1
1880,1,1,1
1881,1,1,1
1882,1,1,1
1883,1,1,1
1884,1,1,1
1885,1,1,1
1886,1,1,1
1887,1,1,1
1888,1,1,1
1889,1,1,1
1890,1,1,1
1891,1,1,1
1892,1,1,1
1893,1,1,1
1894,1,1,1
1895,1,1,1
1896,1,1,1
1897,1,1,1
1898,1,1,1
1899,1,1,1
1900,1,1,1
1901,1,1,1
1902,1,1,1
1903,1,1,1
1904,1,1,1
1905,1,1,1
1906,1,1,1
1907,1,1,1
1908,1,1,1
1909,1,1,1
1910,1,1,1
1911,1,1,1
1912,1,1,1
1913,1,1,1
1914,1,1,1
1915,1,1,1
1916,1,1,1
1917,9,11,1.22222222222222
1918,1,1,1
1919,1,1,1
1920,1,1,1
1921,1,1,1
1922,1,1,1
1923,1,1,1
1924,1,1,1
1925,1,1,1
1926,1,1,1
1927,1,1,1
1928,1,1,1
1929,1,1,1
1930,1,1,1
1931,1,1,1
1932,1,1,1
1933,1,1,1
1934,1,1,1
1935,1,1,1
1936,1,1,1
1937,1,1,1
1938,1,1,1
1939,1,1,1
1940,1,1,1
1941,1,1,1
1942,1,1,1
1943,1,1,1
1944,1,1,1
1945,1,1,1
1946,1,1,1
1947,1,1,1
1948,1,1,1
1949,1,1,1
1950,1,1,1
1951,1,1,1
1952,2,3,1.5
1953,1,1,1
1954,2,3,1.5
1955,1,1,1
1956,1,1,1
1957,1,1,1
1958,1,1,1
1959,1,1,1
1960,2,3,1.5
1961,1,1,1
1962,1,1,1
1963,1,1,1
1964,1,1,1
1965,1,1,1
1966,1,1,1
1967,1,1,1
1968,1,1,1
1969,1,1,1
1970,1,1,1
1971,1,1,1
1972,1,1,1
1973,1,1,1
1974,2,2,1
1975,2,2,1
1976,1,1,1
1977,1,1,1
1978,1,1,1
1979,1,1,1
1980,2,3,1.5
1981,1,1,1
1982,3,4,1.33333333333333
1988,2,2,1
1989,1,1,1
1990,1,1,1
1991,1,1,1
1992,2,2,1
1993,1,1,1
1994,1,1,1
1995,1,1,1
1996,1,1,1
1997,1,1,1
1998,1,1,1
1999,1,1,1
2000,1,1,1
2001,1,1,1
2002,1,1,1
2003,1,1,1
2004,3,4,1.33333333333333
2005,1,1,1
2006,1,1,1
2007,1,1,1
2008,1,1,1
2009,1,1,1
2010,1,1,1
2011,1,1,1
2012,1,1,1
2013,1,1,1
2014,1,1,1
2015,1,1,1
2016,1,1,1
2017,1,1,1
2018,1,1,1
2019,1,1,1
202,2,2,1
2020,1,1,1
2021,1,1,1
2022,1,1,1
2023,1,1,1
2024,1,1,1
2025,1,1,1
2026,1,1,1
2027,1,1,1
2028,3,4,1.33333333333333
2029,1,1,1
203,2,2,1
2030,1,1,1
2031,1,1,1
2032,1,1,1
2033,1,1,1
2034,1,1,1
2035,1,1,1
2036,1,1,1
2037,1,1,1
2038,1,1,1
2039,1,1,1
2040,1,1,1
2041,1,1,1
2042,1,1,1
2043,1,1,1
2044,1,1,1
2045,1,1,1
2046,1,1,1
2047,1,1,1
2048,1,1,1
2049,3,4,1.33333333333333
2050,1,1,1
2051,1,1,1
2052,1,1,1
2053,1,1,1
2054,1,1,1
2055,1,1,1
2056,1,1,1
2057,1,1,1
2058,1,1,1
2059,1,1,1
2060,1,1,1
2061,1,1,1
2062,1,1,1
2063,1,1,1
2064,1,1,1
2065,1,1,1
2066,1,1,1
2067,1,1,1
2068,1,1,1
2069,1,1,1
207,2,2,1
2070,1,1,1
2071,1,1,1
2072,1,1,1
2073,1,1,1
2074,1,1,1
2075,1,1,1
2076,1,1,1
2077,1,1,1
2078,1,1,1
2079,1,1,1
2080,1,1,1
213,2,2,1
214,2,2,1
222,3,3,1
225,2,2,1
239,2,2,1
245,2,2,1
252,2,2,1
255,2,2,1
269,1,1,1
274,4,4,1
280,2,2,1
358,2,2,1
369,2,2,1
372,2,2,1
378,2,2,1
386,2,2,1
42,2,2,1
43,3,3,1
6,2,2,1
699,1,1,1
700,1,1,1
702,1,1,1
707,1,1,1
719,1,1,1
784,3,3,1
798,2,2,1
865,5,5,1
868,5,5,1
874,5,6,1.2
875,2,2,1
881,2,2,1
899,2,2,1
915,2,2,1
922,2,2,1
928,1,2,2
929,8,9,1.125
933,7,8,1.14285714285714
937,15,17,1.13333333333333
938,12,14,1.16666666666667
940,12,14,1.16666666666667
941,1,1,1
942,1,1,1
943,1,1,1
944,1,1,1
945,1,1,1
946,1,1,1
947,1,1,1
948,1,1,1
949,1,1,1
950,1,1,1
951,1,1,1
952,1,1,1
953,1,1,1
954,8,10,1.25
955,10,11,1.1
956,13,14,1.07692307692308
959,3,4,1.33333333333333
960,7,7,1
961,14,16,1.14285714285714
962,1,1,1
963,13,15,1.15384615384615
966,13,15,1.15384615384615
967,17,19,1.11764705882353
970,13,14,1.07692307692308
971,18,19,1.05555555555556
972,19,22,1.15789473684211
973,19,22,1.15789473684211
974,12,14,1.16666666666667
975,17,19,1.11764705882353
976,18,19,1.05555555555556
977,13,14,1.07692307692308
980,18,20,1.11111111111111
981,15,17,1.13333333333333
982,14,15,1.07142857142857
983,14,15,1.07142857142857
985,16,19,1.1875
986,1,1,1
987,1,1,1
988,1,1,1
989,1,1,1
990,1,1,1
991,1,1,1
992,1,1,1
993,1,1,1
994,2,3,1.5
995,1,1,1
996,1,1,1
997,1,1,1
998,1,1,1
999,1,1,1
