"index","pe","weight","avg"
466,2,2,1
467,2,2,1
475,1,1,1
476,1,1,1
500,1,1,1
502,2,2,1
510,2,2,1
511,2,2,1
512,1,1,1
513,1,1,1
522,1,1,1
525,1,1,1
528,3,3,1
533,1,1,1
538,4,4,1
539,2,2,1
540,2,2,1
544,4,4,1
547,4,4,1
548,2,2,1
550,3,3,1
551,3,3,1
552,6,7,1.16666666666667
562,2,2,1
598,1,1,1
626,3,3,1
668,1,1,1
687,5,6,1.2
