"index","pe","weight","avg"
104,1,1,1
107,7,7,1
109,1,1,1
113,13,13,1
115,1,1,1
130,6,6,1
134,1,1,1
140,1,1,1
144,3,3,1
145,3,3,1
152,2,2,1
19,1,1,1
226,1,1,1
234,2,2,1
4,9,9,1
5,1,1,1
57,7,7,1
58,7,7,1
59,7,7,1
6,6,6,1
95,2,2,1
99,1,1,1
