"index","pe","weight","avg"
341,14,14,1
342,14,14,1
343,14,14,1
344,14,14,1
345,14,14,1
346,14,14,1
347,14,14,1
348,14,14,1
349,14,14,1
35,1,1,1
350,22,22,1
351,14,14,1
352,28,28,1
353,14,14,1
354,30,30,1
355,14,14,1
356,14,14,1
357,14,14,1
358,14,14,1
359,14,14,1
36,1,1,1
360,14,14,1
361,14,14,1
362,14,14,1
363,14,14,1
364,14,14,1
365,14,14,1
366,20,20,1
367,14,14,1
368,14,14,1
369,14,14,1
37,11,11,1
370,14,14,1
371,14,14,1
372,14,14,1
373,14,14,1
374,14,14,1
375,14,14,1
376,22,22,1
377,14,14,1
378,14,14,1
379,26,27,1.03846153846154
38,1,1,1
380,14,14,1
381,14,14,1
382,30,30,1
383,14,14,1
384,30,30,1
385,14,14,1
386,19,19,1
387,14,14,1
388,43,47,1.09302325581395
389,40,41,1.025
39,1,1,1
390,14,14,1
391,14,14,1
392,14,14,1
393,36,36,1
394,15,15,1
395,15,15,1
396,15,15,1
397,15,15,1
398,15,15,1
399,15,15,1
4,29,30,1.03448275862069
40,1,1,1
400,42,43,1.02380952380952
401,16,16,1
402,37,38,1.02702702702703
403,16,17,1.0625
404,16,17,1.0625
405,16,17,1.0625
406,16,17,1.0625
407,16,17,1.0625
408,16,17,1.0625
409,16,17,1.0625
41,2,2,1
410,16,17,1.0625
411,16,17,1.0625
412,16,17,1.0625
413,16,17,1.0625
414,16,17,1.0625
415,16,17,1.0625
416,16,17,1.0625
417,16,17,1.0625
418,16,17,1.0625
419,16,17,1.0625
42,1,1,1
420,16,17,1.0625
421,16,17,1.0625
422,16,17,1.0625
423,16,17,1.0625
424,16,17,1.0625
425,16,17,1.0625
426,16,17,1.0625
427,16,17,1.0625
428,16,17,1.0625
429,16,17,1.0625
43,1,1,1
430,16,17,1.0625
431,16,17,1.0625
432,16,17,1.0625
433,16,17,1.0625
434,16,17,1.0625
435,16,17,1.0625
436,16,17,1.0625
437,16,17,1.0625
438,16,17,1.0625
439,16,17,1.0625
44,1,1,1
440,16,17,1.0625
441,16,17,1.0625
442,16,17,1.0625
443,16,17,1.0625
444,16,17,1.0625
445,16,17,1.0625
446,16,17,1.0625
447,16,17,1.0625
448,16,17,1.0625
449,16,17,1.0625
45,1,1,1
450,16,17,1.0625
451,16,17,1.0625
452,16,17,1.0625
453,16,17,1.0625
454,16,17,1.0625
455,16,17,1.0625
456,16,17,1.0625
457,16,17,1.0625
458,16,17,1.0625
459,16,17,1.0625
46,1,1,1
460,16,17,1.0625
461,16,17,1.0625
462,16,17,1.0625
463,16,17,1.0625
464,16,17,1.0625
465,16,17,1.0625
466,16,17,1.0625
467,16,17,1.0625
468,16,17,1.0625
469,16,17,1.0625
47,29,29,1
470,16,17,1.0625
471,16,17,1.0625
472,16,17,1.0625
473,16,17,1.0625
474,16,17,1.0625
475,16,17,1.0625
476,16,17,1.0625
477,16,17,1.0625
478,16,17,1.0625
479,16,17,1.0625
48,14,14,1
480,16,17,1.0625
481,16,17,1.0625
482,16,17,1.0625
483,16,17,1.0625
484,16,17,1.0625
485,16,17,1.0625
486,16,17,1.0625
487,16,17,1.0625
488,16,17,1.0625
489,16,17,1.0625
49,13,13,1
490,16,17,1.0625
491,16,17,1.0625
492,16,17,1.0625
493,16,17,1.0625
494,16,17,1.0625
495,16,17,1.0625
496,16,17,1.0625
497,16,17,1.0625
498,16,17,1.0625
499,16,17,1.0625
50,13,13,1
500,16,17,1.0625
501,16,17,1.0625
502,16,17,1.0625
503,16,17,1.0625
504,16,17,1.0625
505,16,17,1.0625
506,16,17,1.0625
507,16,17,1.0625
508,16,17,1.0625
509,16,17,1.0625
51,13,13,1
510,16,17,1.0625
511,16,17,1.0625
512,16,17,1.0625
513,16,17,1.0625
514,16,17,1.0625
515,16,17,1.0625
516,20,21,1.05
517,16,17,1.0625
518,16,17,1.0625
519,16,17,1.0625
52,13,13,1
520,16,17,1.0625
521,16,17,1.0625
522,16,17,1.0625
523,16,17,1.0625
524,16,17,1.0625
525,24,26,1.08333333333333
526,15,15,1
527,15,15,1
528,15,15,1
529,15,15,1
53,13,13,1
530,15,15,1
531,15,15,1
532,15,15,1
533,19,19,1
534,15,15,1
535,15,15,1
536,15,15,1
537,15,15,1
538,15,15,1
539,15,15,1
54,13,13,1
540,15,15,1
541,15,15,1
542,46,49,1.06521739130435
543,16,16,1
544,16,16,1
545,16,16,1
546,29,30,1.03448275862069
547,14,14,1
548,14,14,1
549,14,14,1
55,13,13,1
550,14,14,1
551,14,14,1
552,14,14,1
553,14,14,1
554,14,14,1
555,14,14,1
556,14,14,1
557,14,14,1
558,14,14,1
559,14,14,1
56,13,13,1
560,14,14,1
561,14,14,1
562,14,14,1
563,14,14,1
564,14,14,1
565,14,14,1
566,14,14,1
567,14,14,1
568,14,14,1
569,14,14,1
57,13,13,1
570,14,14,1
571,14,14,1
572,15,15,1
573,14,14,1
574,14,14,1
575,16,16,1
576,15,15,1
577,12,12,1
578,12,12,1
579,12,12,1
58,13,13,1
580,9,9,1
581,9,9,1
582,9,9,1
583,9,9,1
584,9,9,1
585,16,16,1
586,9,9,1
587,9,9,1
588,9,9,1
589,9,9,1
59,13,13,1
590,9,9,1
591,9,9,1
592,10,10,1
593,9,9,1
594,9,9,1
595,9,9,1
596,9,9,1
597,9,9,1
598,9,9,1
599,9,9,1
6,8,8,1
60,13,13,1
600,9,9,1
601,16,17,1.0625
602,9,9,1
603,10,10,1
604,7,7,1
605,7,7,1
606,7,7,1
607,7,7,1
608,7,7,1
609,7,7,1
61,13,13,1
610,7,7,1
611,7,7,1
612,7,7,1
613,7,7,1
614,7,7,1
615,6,6,1
616,6,6,1
617,6,6,1
618,6,6,1
619,6,6,1
62,13,13,1
620,6,6,1
621,6,6,1
622,6,6,1
623,6,6,1
624,6,6,1
625,6,6,1
626,6,6,1
627,6,6,1
628,6,6,1
629,6,6,1
63,13,13,1
630,6,6,1
631,6,6,1
632,6,6,1
633,6,6,1
634,6,6,1
635,6,6,1
636,6,6,1
637,6,6,1
638,6,6,1
639,6,6,1
64,13,13,1
640,6,6,1
641,6,6,1
642,6,6,1
643,6,6,1
644,6,6,1
645,6,6,1
646,6,6,1
647,6,6,1
648,6,6,1
649,6,6,1
65,13,13,1
650,6,6,1
651,6,6,1
652,6,6,1
653,6,6,1
654,6,6,1
655,6,6,1
656,6,6,1
657,6,6,1
658,6,6,1
659,6,6,1
66,13,13,1
660,6,6,1
661,6,6,1
662,6,6,1
663,6,6,1
664,6,6,1
665,6,6,1
666,6,6,1
667,6,6,1
668,6,6,1
669,6,6,1
67,13,13,1
670,6,6,1
671,6,6,1
672,6,6,1
673,6,6,1
674,6,6,1
675,6,6,1
676,6,6,1
677,6,6,1
678,6,6,1
679,6,6,1
68,13,13,1
680,6,6,1
681,6,6,1
682,6,6,1
683,6,6,1
684,6,6,1
685,6,6,1
686,6,6,1
687,6,6,1
688,6,6,1
689,6,6,1
69,13,13,1
690,6,6,1
691,6,6,1
692,6,6,1
693,6,6,1
694,8,8,1
695,1,1,1
696,1,1,1
697,1,1,1
698,1,1,1
699,2,2,1
70,13,13,1
700,1,1,1
701,1,1,1
702,1,1,1
703,1,1,1
704,1,1,1
705,1,1,1
706,1,1,1
707,1,1,1
708,1,1,1
709,1,1,1
71,13,13,1
710,1,1,1
711,1,1,1
712,1,1,1
713,1,1,1
714,1,1,1
715,1,1,1
716,1,1,1
717,3,3,1
718,1,1,1
719,1,1,1
72,13,13,1
720,1,1,1
721,2,2,1
722,1,1,1
723,1,1,1
724,1,1,1
725,2,2,1
726,1,1,1
727,1,1,1
728,1,1,1
729,1,1,1
73,13,13,1
730,1,1,1
731,1,1,1
732,1,1,1
733,1,1,1
734,1,1,1
735,1,1,1
736,2,2,1
737,1,1,1
738,1,1,1
739,1,1,1
74,13,13,1
740,1,1,1
741,1,1,1
742,1,1,1
743,1,1,1
75,13,13,1
76,13,13,1
77,13,13,1
78,13,13,1
79,13,13,1
80,13,13,1
81,13,13,1
82,13,13,1
83,13,13,1
84,13,13,1
85,13,13,1
86,13,13,1
87,13,13,1
88,13,13,1
89,13,13,1
90,13,13,1
91,13,13,1
92,13,13,1
93,13,13,1
94,13,13,1
95,13,13,1
96,13,13,1
97,13,13,1
98,13,13,1
99,13,13,1
