"index","Possible","variabilities","sumFunc","FAdd","FExc","FPar","FTyp","FMod","FEsp","FQua","sumVar","VAdd","VExc","VTyp","VMod","VEsp","VQua"
158,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
159,4,3,16,3,1,12,0,0,0,0,1,1,0,0,0,0,0
16,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
161,2,1,14,1,0,13,0,0,0,0,0,0,0,0,0,0,0
162,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
163,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
164,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
165,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
166,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
167,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
168,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
169,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
17,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
171,3,3,17,1,1,13,0,0,0,2,2,1,1,0,0,0,0
172,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
173,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
174,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
175,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
176,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
177,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
178,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
179,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
18,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
181,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
182,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
183,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
184,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
185,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
186,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
187,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
188,2,1,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0
189,3,2,14,1,0,13,0,0,0,0,5,5,0,0,0,0,0
19,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,4,3,22,6,2,14,0,0,0,0,8,3,4,1,0,0,0
191,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
192,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
193,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
194,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
195,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
196,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
197,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
198,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
199,3,2,14,1,0,13,0,0,0,0,1,0,0,1,0,0,0
2,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
201,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
202,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
203,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
204,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
205,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
206,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
207,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
208,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
209,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
21,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
211,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
212,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
213,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
214,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
215,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
216,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
217,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
218,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
219,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
22,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
221,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
222,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
223,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
224,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
225,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
226,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
227,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
228,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
229,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
23,3,3,6,3,3,0,0,0,0,0,6,0,6,0,0,0,0
230,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
231,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
232,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
233,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
234,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
235,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
236,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
237,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
238,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
239,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
24,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240,2,1,13,0,1,12,0,0,0,0,2,1,0,1,0,0,0
241,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
242,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
243,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
244,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
245,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
246,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
247,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
248,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
249,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
25,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
251,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
252,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
253,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
254,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
255,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
256,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
257,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
258,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
259,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
26,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
261,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
262,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
263,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
264,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
265,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
266,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
267,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
268,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
269,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
27,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
271,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
272,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
273,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
274,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
275,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
276,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
277,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
278,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
279,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
28,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
281,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
282,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
283,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
284,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
285,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
286,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
287,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
288,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
289,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
29,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
291,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
292,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
293,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
294,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
295,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
296,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
297,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
298,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
299,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
3,6,6,10,2,8,0,0,0,0,0,22,11,11,0,0,0,0
30,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
301,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
302,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
303,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
304,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
305,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
306,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
307,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
308,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
309,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
31,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310,3,2,14,0,1,13,0,0,0,0,1,0,0,1,0,0,0
311,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
312,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
313,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
314,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
315,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
316,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
317,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
318,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
319,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
32,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
321,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
322,5,4,32,11,6,13,0,0,1,1,5,1,3,1,0,0,0
323,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
324,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
325,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
326,2,1,15,1,1,13,0,0,0,0,2,1,0,1,0,0,0
327,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
328,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
329,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
33,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
331,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
332,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
333,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
334,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
335,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
336,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
337,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
338,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
339,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
34,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
341,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
342,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
343,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
344,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
345,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
346,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
347,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
348,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
349,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
35,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,4,3,18,5,0,13,0,0,0,0,4,3,0,1,0,0,0
351,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
352,5,4,25,4,6,13,0,0,1,1,3,1,1,1,0,0,0
353,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
354,6,4,26,9,2,13,0,0,1,1,4,1,2,1,0,0,0
355,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
356,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
357,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
358,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
359,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
36,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
361,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
362,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
363,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
364,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
365,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
366,3,2,14,1,0,13,0,0,0,0,6,2,3,1,0,0,0
367,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
368,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
369,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
37,5,3,6,2,2,1,1,0,0,0,5,4,1,0,0,0,0
370,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
371,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
372,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
373,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
374,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
375,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
376,4,3,18,0,3,13,0,0,1,1,4,1,2,1,0,0,0
377,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
378,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
379,4,3,24,5,3,14,0,0,1,1,3,2,0,1,0,0,0
38,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
381,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
382,6,4,27,5,7,13,0,0,1,1,3,1,1,1,0,0,0
383,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
384,6,4,27,10,2,13,0,0,1,1,3,1,1,1,0,0,0
385,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
386,4,3,16,3,0,13,0,0,0,0,3,2,0,1,0,0,0
387,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
388,8,5,40,18,8,12,0,0,1,1,7,3,2,2,0,0,0
389,6,4,35,12,8,13,0,0,1,1,6,3,2,1,0,0,0
39,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
391,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
392,2,1,13,0,0,13,0,0,0,0,1,0,0,1,0,0,0
393,6,4,32,9,8,13,0,0,1,1,4,2,1,1,0,0,0
394,3,2,14,0,0,13,1,0,0,0,1,0,0,1,0,0,0
395,3,2,14,0,0,13,1,0,0,0,1,0,0,1,0,0,0
396,3,2,14,0,0,13,1,0,0,0,1,0,0,1,0,0,0
397,3,2,14,0,0,13,1,0,0,0,1,0,0,1,0,0,0
398,3,2,14,0,0,13,1,0,0,0,1,0,0,1,0,0,0
399,3,2,14,0,0,13,1,0,0,0,1,0,0,1,0,0,0
4,7,3,10,4,4,0,2,0,0,0,20,9,11,0,0,0,0
40,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,7,5,36,12,10,13,0,0,1,0,7,3,3,1,0,0,0
401,2,1,15,0,0,14,0,1,0,0,1,0,0,1,0,0,0
402,6,4,33,9,8,13,0,1,1,1,5,2,2,1,0,0,0
403,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
404,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
405,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
406,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
407,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
408,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
409,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
41,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
410,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
411,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
412,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
413,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
414,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
415,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
416,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
417,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
418,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
419,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
42,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
421,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
422,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
423,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
424,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
425,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
426,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
427,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
428,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
429,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
43,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
431,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
432,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
433,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
434,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
435,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
436,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
437,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
438,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
439,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
44,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
441,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
442,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
443,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
444,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
445,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
446,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
447,3,2,16,0,0,14,1,1,0,0,1,0,0,1,0,0,0
