def(WIN32),
def(USE_XLIB),
!def(_WIN64),
True,
(!def(__EMX__)&!def(WIN32)),
(!def(USE_XLIB)&def(WIN32)),
(!def(USE_XLIB)&!def(WIN32)),
def(_WIN64),
!def(WIN32),
