!def(HAVE_REALPATH),
def(_WIN32),
!def(HAVE_DIRENT_DNAMLEN),
def(HAVE_PLEDGE),
!def(HAVE_STRNDUP),
!def(_WIN32),
(def(HAVE_DIRENT_DTYPE)&!def(_WIN32)),
!def(HAVE_FGETLN),
(!def(_WIN32)&!def(HAVE_DIRENT_DTYPE)),
!def(HAVE_VASPRINTF),
!def(HAVE_STRLCPY),
def(HAVE_STRNDUP),
True,
!def(HAVE_GETLINE),
def(USE_PCRE_JIT),
def(HAVE_DIRENT_DNAMLEN),
