Date, Evolution,Number of Functions Change,Number of Variables Change,Function(+),Variable(+),Function(-),Variable(-),Modifier Change(Var.),Especifier Change(Var.),Qualifier Change(Var.),Type Change(Var.),Function Return Change,	Modifier Change (Func.), Specifier Change (Func.),Qualifier Change (Func.),Parameters Change (Func.)
13-07-2014 09:28:24,135,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13-07-2014 04:20:18,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-07-2014 04:48:33,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-07-2014 05:39:14,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-07-2014 05:54:19,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-07-2014 07:19:21,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-07-2014 04:17:29,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-07-2014 05:02:36,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-07-2014 05:28:55,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2014 04:22:20,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2014 09:14:36,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-08-2014 04:34:21,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-08-2014 04:35:55,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2014 03:18:44,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2014 04:40:54,149,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0
02-08-2014 04:42:41,150,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2014 04:43:04,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2014 04:48:08,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2014 05:17:30,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2014 05:19:01,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-08-2014 04:06:50,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-08-2014 07:28:15,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-08-2014 07:00:04,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-08-2014 11:38:50,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-08-2014 04:31:12,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-08-2014 06:14:41,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-08-2014 07:36:09,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-08-2014 08:11:22,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-08-2014 06:29:24,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-08-2014 11:29:42,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-09-2014 04:17:01,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-09-2014 04:51:59,166,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
08-09-2014 01:21:53,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-09-2014 01:24:12,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-09-2014 01:39:51,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-09-2014 06:25:02,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-09-2014 10:57:20,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-09-2014 11:09:15,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-09-2014 11:10:53,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-09-2014 01:08:09,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-09-2014 01:12:30,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-09-2014 04:43:44,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-09-2014 05:13:13,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-09-2014 06:48:26,178,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0
16-09-2014 07:03:14,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 04:50:08,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 04:53:39,181,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17-09-2014 04:55:02,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 05:19:45,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 05:27:18,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 05:40:49,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 05:45:44,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 05:58:46,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-09-2014 06:14:22,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-09-2014 07:35:10,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-09-2014 07:56:37,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-09-2014 05:43:14,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-09-2014 04:57:53,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-09-2014 06:05:29,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-09-2014 06:35:09,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-09-2014 06:37:19,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-09-2014 07:32:34,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-09-2014 07:35:51,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-09-2014 07:42:25,198,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22-09-2014 07:45:12,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-09-2014 07:42:30,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-09-2014 07:56:57,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-09-2014 08:02:12,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-09-2014 08:04:10,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-09-2014 08:06:57,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-10-2014 04:42:19,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-10-2014 04:24:08,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-10-2014 04:56:44,207,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
07-10-2014 06:20:46,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-10-2014 03:51:17,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-10-2014 04:16:34,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-10-2014 04:38:01,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-10-2014 05:29:07,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-10-2014 05:36:59,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-10-2014 05:48:47,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-10-2014 06:17:13,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-10-2014 06:28:16,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-10-2014 06:38:21,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-10-2014 06:58:49,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-10-2014 04:47:49,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-10-2014 05:35:05,220,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
16-10-2014 06:04:26,221,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
16-10-2014 06:06:47,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-10-2014 06:18:12,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-10-2014 06:48:56,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-10-2014 07:08:10,225,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
17-10-2014 05:11:14,226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20-10-2014 02:01:45,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21-10-2014 07:11:31,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-10-2014 01:30:09,229,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24-10-2014 05:28:24,230,0,6,0,0,0,18,0,0,0,0,0,0,0,0,1
24-10-2014 05:57:33,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-10-2014 06:39:09,232,3,2,5,2,2,0,0,0,0,0,0,0,0,0,1
24-10-2014 06:49:48,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-10-2014 08:46:58,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-10-2014 06:17:08,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-10-2014 07:06:54,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29-10-2014 07:11:18,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31-10-2014 05:19:48,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02-11-2014 06:49:33,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03-11-2014 05:45:56,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-11-2014 02:52:46,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-11-2014 05:47:16,242,1,2,1,4,0,0,0,0,0,0,0,0,0,0,1
16-11-2014 07:36:31,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-11-2014 08:41:06,244,0,6,0,6,0,4,0,0,0,0,0,0,0,0,1
17-11-2014 05:18:53,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17-11-2014 05:20:50,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17-11-2014 05:28:38,247,3,2,4,4,0,0,0,0,0,0,0,0,0,0,1
17-11-2014 06:00:33,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17-11-2014 06:00:49,249,0,4,0,0,0,6,0,0,0,0,0,0,0,0,1
17-11-2014 06:58:53,250,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1
17-11-2014 07:42:44,251,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17-11-2014 07:54:39,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17-11-2014 08:46:02,253,4,2,2,1,2,1,0,0,0,0,0,0,0,0,1
18-11-2014 04:42:49,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18-11-2014 04:12:08,255,6,2,1,1,1,1,0,0,0,0,0,0,0,0,6
18-11-2014 08:34:54,256,6,2,0,0,0,0,0,0,0,0,0,0,0,0,6
19-11-2014 05:59:10,257,4,0,2,0,2,0,0,0,0,0,0,0,0,0,6
19-11-2014 06:28:52,258,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20-11-2014 06:13:21,259,2,6,1,18,1,0,0,0,0,0,0,0,0,0,6
20-11-2014 07:33:40,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
23-11-2014 05:54:25,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25-11-2014 02:14:15,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25-11-2014 08:29:24,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
16-12-2014 07:53:52,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
06-01-2015 08:25:25,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
06-01-2015 02:35:12,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
06-01-2015 02:35:46,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
06-01-2015 02:37:56,268,2,6,1,0,1,18,0,0,0,0,0,0,0,0,6
07-01-2015 06:50:10,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
07-01-2015 07:18:39,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
07-01-2015 07:24:57,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
07-01-2015 08:19:06,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
07-01-2015 08:33:31,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
08-01-2015 03:41:14,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
09-01-2015 06:02:16,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
09-01-2015 06:34:01,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
09-01-2015 08:35:53,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
09-01-2015 08:49:26,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
09-01-2015 08:50:25,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14-01-2015 06:43:39,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14-01-2015 06:56:57,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15-01-2015 05:11:14,282,0,2,0,0,0,4,0,0,0,0,0,0,0,0,6
15-01-2015 06:35:59,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15-01-2015 06:57:03,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15-01-2015 07:48:24,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
16-01-2015 06:39:42,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22-01-2015 06:38:47,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22-01-2015 06:42:00,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
24-01-2015 07:18:28,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25-01-2015 08:52:10,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25-01-2015 10:29:25,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
26-01-2015 05:46:15,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
26-01-2015 06:02:53,293,2,6,1,18,1,0,0,0,0,0,0,0,0,0,6
26-01-2015 09:32:20,294,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6
27-01-2015 02:09:47,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27-01-2015 02:12:36,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27-01-2015 02:28:26,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27-01-2015 08:33:36,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27-01-2015 08:33:36,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
28-01-2015 05:56:51,300,2,2,0,0,4,2,0,0,0,0,0,0,0,0,6
27-01-2015 08:33:36,301,2,8,1,1,1,19,0,0,0,0,0,0,0,0,6
27-01-2015 08:33:36,302,2,8,0,0,0,0,0,0,0,0,0,0,0,0,6
27-01-2015 08:33:36,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
30-01-2015 06:29:08,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
30-01-2015 06:46:43,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
