def(DEBUG),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
True,
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
