"cap4_Fadd","cap4_Frmv","cap4_FRet","cap4_FMod","cap4_FSpe","cap4_FQua","cap4_FPar","cap4_Vadd","cap4_Vrmv","cap4_VMod","cap4_VSpe","cap4_VQua","cap4_Vtyp","cap5_Fadd","cap5_Frmv","cap5_FRet","cap5_FMod","cap5_FSpe","cap5_FQua","cap5_FPar","cap5_Vadd","cap5_Vrmv","cap5_VMod","cap5_VSpe","cap5_VQua","cap5_Vtyp"
23,23,2,0,16,0,42,0,0,0,0,0,0,6,5,0,0,2,0,24,0,0,0,0,0,0
0,2,2,0,16,0,42,0,0,0,0,0,0,0,1,0,0,2,0,24,0,0,0,0,0,0
0,0,2,0,16,0,42,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0
0,0,2,0,16,0,42,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0
0,0,2,0,16,0,42,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0
74,66,2,0,16,0,42,2,10,0,0,0,0,7,7,0,0,2,0,24,1,4,0,0,0,0
0,0,2,0,16,0,42,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0
0,0,2,0,16,0,42,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0
0,0,2,0,16,0,42,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0
5,6,2,0,16,0,42,0,16,0,0,0,0,3,3,0,0,2,0,24,0,1,0,0,0,0
13,12,2,0,16,0,42,1,1,0,0,0,0,5,4,0,0,2,0,24,1,0,0,0,0,0
0,0,2,0,16,0,44,2,5,0,0,0,0,0,0,0,0,2,0,25,2,3,0,0,0,0
0,14,2,0,12,0,38,0,4,0,0,0,0,0,5,0,0,2,0,21,0,3,0,0,0,0
2,2,2,0,12,0,38,2,0,0,0,0,2,1,1,0,0,2,0,21,0,0,0,0,0,1
1,1,2,0,12,0,38,3,1,0,0,0,0,1,1,0,0,2,0,21,2,1,0,0,0,0
0,0,2,0,12,0,38,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
0,0,2,0,12,0,38,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
1,0,2,0,12,0,38,0,1,0,0,0,0,0,0,0,0,2,0,21,0,1,0,0,0,0
0,1,2,0,12,0,38,2,0,0,0,0,0,0,1,0,0,2,0,20,1,0,0,0,0,0
0,0,2,0,12,0,37,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0
0,0,2,0,12,0,37,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0
0,0,2,0,12,0,37,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0
11,37,1,0,10,0,37,5,3,0,0,0,0,4,7,0,0,2,0,17,2,1,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
0,0,1,0,10,0,35,0,2,0,0,0,0,0,0,0,0,2,0,18,0,2,0,0,0,0
2,2,3,0,10,0,35,4,4,0,0,0,0,1,1,0,0,2,0,18,4,4,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
0,0,1,0,10,0,33,1,0,0,0,0,0,0,0,0,0,2,0,17,1,0,0,0,0,0
0,6,1,0,10,0,33,0,2,0,0,0,0,0,3,0,0,2,0,17,0,1,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
4,42,1,0,10,0,33,6,6,0,0,0,0,1,0,0,0,2,0,17,0,1,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
2,3,1,0,10,0,33,0,0,0,0,0,0,1,2,0,0,2,0,17,0,0,0,0,0,0
2,8,1,0,10,0,33,1,8,0,0,0,0,1,3,0,0,2,0,17,1,4,0,0,0,0
7,0,1,0,10,0,33,2,0,0,0,0,0,4,0,0,0,2,0,17,2,0,0,0,0,0
3,2,1,0,10,0,33,0,0,0,0,0,0,1,1,0,0,2,0,17,0,0,0,0,0,0
2,1,1,0,10,0,33,0,0,0,0,0,0,2,0,0,0,2,0,17,0,0,0,0,0,0
0,5,1,0,10,0,33,0,1,0,0,0,0,0,1,0,0,2,0,17,0,1,0,0,0,0
7,2,1,0,10,0,33,0,0,0,0,0,0,4,2,0,0,2,0,17,0,0,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
11,5,1,0,10,0,33,2,3,0,0,0,0,4,1,0,0,2,0,17,1,2,0,0,0,0
5,9,1,0,10,0,33,6,0,0,0,0,0,1,3,0,0,2,0,17,3,0,0,0,0,0
3,5,1,0,10,0,33,1,1,0,0,0,0,2,4,0,0,2,0,17,1,0,0,0,0,0
10,4,1,0,10,0,33,10,0,0,0,0,0,1,1,0,0,2,0,17,5,0,0,0,0,0
3,18,1,0,10,0,33,0,0,0,0,0,0,2,2,0,0,2,0,17,0,0,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
0,0,1,0,10,0,33,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
0,0,1,0,10,0,35,99,0,0,0,0,0,0,0,0,0,2,0,18,1,0,0,0,0,0
25,1,1,0,10,0,33,5,1,0,0,0,0,1,0,0,0,2,0,17,3,1,0,0,0,0
0,2,1,0,10,0,33,0,2,0,0,0,0,0,1,0,0,2,0,17,0,1,0,0,0,0
20,10,1,0,10,0,34,11,0,0,0,0,0,6,4,0,0,2,0,18,3,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
1,1,1,0,10,0,35,0,0,0,0,0,0,1,1,0,0,2,0,18,0,0,0,0,0,0
5,3,1,0,10,0,35,1,0,0,0,0,0,3,1,0,0,2,0,18,1,0,0,0,0,0
19,17,1,0,10,0,35,4,106,0,0,0,0,4,5,0,0,2,0,18,3,2,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,3,1,0,10,0,35,2,5,0,0,0,0,0,1,0,0,2,0,18,2,2,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
6,11,1,0,10,0,35,1,0,0,0,0,0,1,4,0,0,2,0,18,1,0,0,0,0,0
0,0,1,0,10,0,35,0,1,0,0,0,0,0,0,0,0,2,0,18,0,1,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
3,5,1,0,10,0,35,1,3,0,0,0,0,1,1,0,0,2,0,18,1,2,0,0,0,0
0,0,1,0,10,0,35,0,2,0,0,0,0,0,0,0,0,2,0,18,0,2,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
4,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
42,4,1,0,10,0,35,6,6,0,0,0,0,0,1,0,0,2,0,18,1,0,0,0,0,0
20,45,1,0,9,0,34,17,1,0,0,0,0,7,8,0,0,2,0,17,5,1,0,0,0,0
1,0,1,0,10,0,35,0,0,0,0,0,0,1,0,0,0,2,0,18,0,0,0,0,0,0
8,46,1,0,10,0,38,11,6,0,0,0,0,2,2,0,0,2,0,19,1,1,0,0,0,0
10,0,1,0,10,0,38,4,0,0,0,0,0,5,0,0,0,2,0,19,3,0,0,0,0,0
0,0,1,0,14,0,41,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
3,4,1,0,14,0,39,0,0,0,0,0,0,2,1,0,0,2,0,21,0,0,0,0,0,0
0,0,1,0,14,0,39,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
0,0,1,0,14,0,39,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
7,13,1,0,14,0,39,0,10,0,0,0,0,2,2,0,0,2,0,21,0,5,0,0,0,0
0,0,1,0,14,0,39,3,0,0,0,0,0,0,0,0,0,2,0,21,2,0,0,0,0,0
2,2,1,0,14,0,39,0,0,0,0,0,0,1,1,0,0,2,0,21,0,0,0,0,0,0
0,0,1,0,14,0,39,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
10,5,1,0,14,0,45,0,8,0,0,0,0,3,3,0,0,2,0,21,0,2,0,0,0,0
48,11,1,0,14,0,39,35,2,0,0,0,0,2,1,0,0,2,0,21,3,2,0,0,0,0
57,8,1,0,14,0,39,11,11,0,0,0,0,2,2,0,0,2,0,21,1,0,0,0,0,0
0,0,1,0,14,0,39,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
6,1,1,0,14,0,39,0,0,0,0,0,0,3,0,0,0,2,0,21,0,0,0,0,0,0
0,8,1,0,10,0,35,0,2,0,0,0,0,0,3,0,0,2,0,18,0,2,0,0,0,0
114,48,1,0,10,0,35,6,34,0,0,0,0,26,3,0,0,2,0,17,5,0,0,0,0,0
1,0,1,0,10,0,35,3,5,0,0,0,0,1,0,0,0,2,0,18,3,4,0,0,0,0
21,8,1,0,10,22,37,3,7,0,0,0,0,2,1,0,0,2,0,18,3,6,0,0,0,0
13,7,1,0,10,0,35,11,0,0,0,0,0,4,3,0,0,2,0,18,6,0,0,0,0,0
19,1,1,0,10,0,35,7,0,0,0,0,0,5,0,0,0,2,0,18,1,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
1,2,1,0,10,0,36,0,0,0,0,0,0,1,1,0,0,2,0,19,0,0,0,0,0,0
0,0,1,0,10,0,35,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
1,0,1,0,10,0,35,2,0,0,0,0,0,0,0,0,0,2,0,18,2,0,0,0,0,0
18,19,1,0,10,0,35,2,17,0,0,0,0,7,5,0,0,2,0,18,1,4,0,0,0,0
18,20,1,0,10,0,35,5,2,0,0,0,0,5,6,0,0,2,0,18,5,0,0,0,0,0
12,0,1,0,10,0,35,0,0,0,0,0,0,1,0,0,0,2,0,18,0,0,0,0,0,0
30,27,1,0,9,0,34,24,11,0,0,0,0,3,9,0,0,2,0,17,2,7,0,0,0,0
4,54,1,0,9,0,34,12,11,0,0,0,0,1,1,0,0,2,0,17,1,1,0,0,0,0
56,4,1,0,9,0,34,12,12,0,0,0,0,0,1,0,0,2,0,17,1,0,0,0,0,0
0,0,1,0,9,0,34,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0
15,14,1,0,9,0,34,0,4,0,0,0,0,5,4,0,0,2,0,17,0,4,0,0,0,0
45,54,4,0,9,0,37,6,9,0,0,0,0,11,10,0,0,2,0,18,5,0,0,0,0,0
2,2,2,0,11,3,38,0,0,0,0,0,0,1,1,0,0,2,1,20,0,0,0,0,1,0
4,60,2,0,11,0,38,15,14,0,0,0,0,1,1,0,0,2,0,20,1,1,0,0,0,0
2,0,2,0,11,0,38,5,3,0,0,0,0,1,0,0,0,2,0,20,4,3,0,0,0,0
0,0,2,0,11,0,38,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0
12,0,2,0,11,0,38,0,0,0,0,0,0,2,0,0,0,2,0,20,0,0,0,0,0,0
3,0,2,0,11,4,38,3,5,0,0,0,0,2,0,0,0,2,1,20,3,4,0,0,1,0
0,10,2,0,11,4,38,2,10,0,0,0,0,0,1,0,0,2,1,20,1,5,0,0,1,0
15,0,2,0,11,4,38,2,0,0,0,0,0,3,0,0,0,2,1,20,2,0,0,0,1,0
9,14,2,0,15,4,44,7,0,0,0,0,0,3,3,0,0,2,1,23,1,0,0,0,1,0
66,6,2,0,15,4,42,16,15,0,0,0,0,2,2,0,0,2,1,23,1,1,0,0,1,0
0,0,2,0,15,4,44,0,2,0,0,0,0,0,0,0,0,2,1,24,0,2,0,0,1,0
0,0,2,0,15,4,42,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,1,0
15,12,2,0,11,4,39,0,3,0,0,0,0,2,4,0,0,2,1,21,0,3,0,0,1,0
3,7,1,0,11,4,41,3,3,0,0,0,0,2,4,0,0,2,1,21,2,1,0,0,1,0
0,0,1,0,11,4,40,0,0,0,0,0,0,0,0,0,0,2,1,20,0,0,0,0,1,0
1,0,1,0,11,4,40,0,0,0,0,0,0,0,0,0,0,2,1,20,0,0,0,0,1,0
8,11,1,0,11,4,44,0,2,0,0,0,0,2,3,0,0,2,1,22,0,1,0,0,1,0
12,64,1,0,11,4,44,27,19,0,0,0,0,4,0,0,0,2,1,22,3,3,0,0,1,0
12,4,1,0,15,4,44,2,11,0,0,0,0,5,2,0,0,2,1,23,1,4,0,0,1,0
195,39,1,0,15,4,44,29,20,0,0,0,0,33,7,0,0,2,1,20,11,0,0,0,1,0
0,0,1,0,15,4,44,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,1,0
34,13,1,0,15,4,44,43,3,0,0,0,0,6,4,0,0,2,1,23,5,2,0,0,1,0
0,0,1,0,15,4,44,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,1,0
20,23,1,0,15,4,44,11,33,0,0,0,0,2,1,0,0,2,1,23,6,2,0,0,1,0
9,3,2,0,15,4,42,2,2,0,0,0,0,6,1,0,0,2,1,23,1,1,0,0,1,0
15,21,2,0,15,4,42,0,0,0,0,0,0,2,2,0,0,2,1,23,0,0,0,0,1,0
7,12,2,0,15,4,43,16,21,0,0,0,0,1,3,0,0,2,1,24,1,12,0,0,1,0
306,304,3,0,10,4,41,23,55,0,0,0,0,33,26,0,0,2,1,20,5,15,0,0,1,0
0,0,3,0,11,4,38,0,0,0,0,0,0,0,0,0,0,2,1,21,0,0,0,0,1,0
34,14,3,0,11,4,37,44,1,0,0,0,0,3,3,0,0,2,1,20,8,1,0,0,1,0
180,186,2,0,11,4,38,58,35,0,0,0,0,19,19,0,0,2,1,20,11,7,0,0,1,0
2,21,2,0,31,4,37,22,1,0,0,0,0,2,4,0,0,3,1,19,3,1,0,0,1,0
6,1,2,0,11,4,37,0,7,0,0,0,0,1,1,0,0,2,1,19,0,1,0,0,1,0
1,2,2,0,11,4,37,0,0,0,0,0,0,1,1,0,0,2,1,19,0,0,0,0,1,0
2,1,2,0,11,4,37,0,0,0,0,0,0,2,0,0,0,2,1,19,0,0,0,0,1,0
0,11,2,0,11,4,37,0,0,0,0,0,0,0,1,0,0,2,1,19,0,0,0,0,1,0
0,0,2,0,11,4,37,0,0,0,0,0,0,0,0,0,0,2,1,19,0,0,0,0,1,0
1,2,2,0,11,4,37,3,0,0,0,0,0,1,1,0,0,2,1,19,2,0,0,0,1,0
2,1,2,0,11,4,37,0,0,0,0,0,0,2,0,0,0,2,1,19,0,0,0,0,1,0
5,7,2,0,11,4,40,0,0,0,0,0,0,2,0,0,0,2,1,20,0,0,0,0,1,0
6,0,2,0,11,4,37,0,0,0,0,0,0,1,0,0,0,2,1,19,0,0,0,0,1,0
14,26,2,0,11,4,36,0,2,0,0,0,0,5,9,0,0,2,1,19,0,2,0,0,1,0
6,1,2,0,11,4,36,0,20,0,0,0,0,3,0,0,0,2,1,19,0,2,0,0,1,0
19,17,2,0,11,4,36,0,6,0,0,0,0,3,3,0,0,2,1,19,0,4,0,0,1,0
44,14,2,0,11,4,36,2,0,0,0,0,0,3,4,0,0,2,1,19,2,0,0,0,1,0
3,3,2,0,10,4,35,0,2,0,0,0,0,2,1,0,0,2,1,18,0,2,0,0,1,0
73,43,2,0,11,4,36,24,9,0,0,0,0,10,3,0,0,2,1,19,8,1,0,0,1,0
2,1,2,0,15,4,40,0,0,0,0,0,0,2,0,0,0,2,1,22,0,0,0,0,1,0
1,0,2,0,15,4,40,0,4,0,0,0,0,0,0,0,0,2,1,22,0,3,0,0,1,0
2,23,2,0,15,4,40,0,11,0,0,0,0,1,4,0,0,2,1,22,0,2,0,0,1,0
0,0,2,0,15,4,40,0,0,0,0,0,0,0,0,0,0,2,1,22,0,0,0,0,1,0
0,0,2,0,15,4,40,0,0,0,0,0,0,0,0,0,0,2,1,22,0,0,0,0,1,0
0,0,2,0,15,4,40,0,0,0,0,0,0,0,0,0,0,2,1,22,0,0,0,0,1,0
1,0,2,0,15,4,40,0,0,0,0,0,0,0,0,0,0,2,1,22,0,0,0,0,1,0
1,0,2,0,15,4,40,0,0,0,0,0,0,0,0,0,0,2,1,22,0,1,0,0,1,0
0,0,2,0,15,4,40,0,0,0,0,0,0,0,0,0,0,2,1,22,0,0,0,0,1,0
0,0,2,0,15,4,40,8,0,0,0,0,0,0,0,0,0,2,1,22,1,0,0,0,1,0
3,16,3,0,15,0,40,0,0,0,0,0,0,2,4,1,0,2,0,22,0,0,0,0,0,0
12,13,2,0,15,0,42,18,6,0,0,0,0,5,1,0,0,2,0,23,1,3,0,0,0,0
0,0,2,0,15,0,40,1,0,0,0,0,0,0,0,0,0,2,0,22,1,0,0,0,0,0
0,0,2,0,15,0,40,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
7,8,2,0,15,0,40,0,18,0,0,0,0,1,2,0,0,2,0,22,0,1,0,0,0,0
0,0,2,0,15,0,40,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
0,0,2,0,15,0,40,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
0,0,2,0,15,0,40,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
4,6,2,0,15,0,40,0,2,0,0,0,0,0,2,0,0,2,0,22,0,1,0,0,0,0
0,0,2,0,15,0,40,4,0,0,0,0,0,0,0,0,0,2,0,22,1,0,0,0,0,0
61,115,2,0,13,0,35,32,7,0,0,0,0,9,8,0,0,2,0,19,7,5,0,0,0,0
1,2,2,0,13,0,37,0,0,0,0,0,0,1,1,0,0,2,0,21,2,0,0,0,0,0
0,0,2,0,13,0,37,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
0,0,2,0,13,0,37,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
4,4,2,0,13,0,37,0,2,0,0,0,0,0,0,0,0,2,0,21,0,2,0,0,0,0
0,0,2,0,13,0,37,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
12,0,2,0,13,0,37,0,0,0,0,0,0,2,0,0,0,2,0,21,0,0,0,0,0,0
0,0,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
0,0,2,0,13,1,40,2,0,0,0,0,0,0,0,0,0,2,0,23,2,0,0,0,0,0
0,0,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
0,8,2,0,9,1,34,0,2,0,0,0,0,0,3,0,0,2,0,19,0,2,0,0,0,0
2,0,2,0,9,1,34,2,0,0,0,0,0,2,0,0,0,2,0,19,1,0,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
14,0,2,0,9,1,34,2,0,0,0,0,0,3,0,0,0,2,0,19,2,0,0,0,0,0
14,15,2,0,13,1,38,0,0,0,0,0,0,3,4,0,0,2,0,22,0,0,0,0,0,0
5,7,2,0,12,1,37,7,1,0,0,0,0,3,4,0,0,2,0,21,1,0,0,0,0,0
0,0,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
4,3,2,0,12,1,37,0,0,0,0,0,0,3,1,0,0,2,0,21,0,0,0,0,0,0
0,0,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
0,0,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
0,0,2,0,13,1,38,0,3,0,0,0,0,0,0,0,0,2,0,22,0,2,0,0,0,0
3,6,2,0,13,1,38,0,0,0,0,0,0,4,0,0,0,2,0,22,0,0,0,0,0,0
2,2,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
2,2,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
7,1,2,0,13,1,38,0,0,0,0,0,0,1,3,0,0,2,0,22,0,0,0,0,0,0
0,0,2,0,13,1,38,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
0,8,2,0,9,1,34,0,2,0,0,0,0,0,3,0,0,2,0,19,0,2,0,0,0,0
4,0,2,0,9,1,34,11,0,0,0,0,0,1,0,0,0,2,0,19,2,0,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
2,2,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
13,34,2,0,9,1,34,0,11,0,0,0,0,3,3,0,0,2,0,19,0,6,0,0,0,0
14,14,2,0,9,1,34,2,0,0,0,0,0,3,2,0,0,2,0,19,2,0,0,0,0,0
30,28,2,0,9,1,34,8,15,0,0,0,0,6,8,0,0,2,0,19,7,4,0,0,0,0
27,29,2,0,14,1,33,14,25,0,0,0,0,8,7,0,0,3,0,18,3,8,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
1,13,2,0,9,1,35,0,0,0,0,0,0,3,0,0,0,2,0,20,0,0,0,0,0,0
20,5,2,0,8,1,34,2,0,0,0,0,0,5,1,0,0,2,0,19,2,0,0,0,0,0
8,6,2,0,13,1,38,0,0,0,0,0,0,4,2,0,0,2,0,22,0,0,0,0,0,0
2,11,2,0,9,1,38,0,2,0,0,0,0,0,3,0,0,2,0,21,0,2,0,0,0,0
26,23,2,0,9,1,34,12,12,0,0,0,0,7,5,0,0,2,0,19,3,0,0,0,0,0
15,14,2,0,9,1,34,0,12,0,0,0,0,5,5,0,0,2,0,19,0,3,0,0,0,0
3,3,2,0,9,1,34,0,29,0,0,0,0,1,2,0,0,2,0,19,0,1,0,0,0,0
7,10,2,0,8,1,35,0,0,0,0,0,0,3,3,0,0,2,0,19,0,0,0,0,0,0
0,4,2,0,9,1,34,0,0,0,0,0,0,0,3,0,0,2,0,19,0,0,0,0,0,0
1,24,2,0,9,1,34,0,0,0,0,0,0,2,8,0,0,2,0,19,0,0,0,0,0,0
4,7,2,0,9,1,34,2,0,0,0,0,0,3,2,0,0,2,0,19,1,0,0,0,0,0
11,10,2,0,9,1,34,4,2,0,0,0,0,3,4,0,0,2,0,19,3,1,0,0,0,0
43,16,2,0,9,1,33,0,0,0,0,0,0,5,2,0,0,2,0,18,0,0,0,0,0,0
32,52,2,0,9,1,33,16,20,0,0,0,0,3,2,0,0,2,0,18,0,2,0,0,0,0
0,0,2,0,9,1,33,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
5,8,2,0,9,1,33,4,5,0,0,0,0,2,2,0,0,2,0,18,1,0,0,0,0,0
2,0,2,0,9,1,33,0,0,0,0,0,0,2,0,0,0,2,0,18,0,0,0,0,0,0
22,17,2,0,9,1,33,18,0,0,0,0,0,4,4,0,0,2,0,18,7,0,0,0,0,0
0,6,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
4,4,2,0,9,1,33,0,0,0,0,0,0,2,2,0,0,2,0,18,0,0,0,0,0,0
0,0,2,0,9,1,33,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
2,2,2,0,9,1,33,0,0,0,0,0,0,1,1,0,0,2,0,18,0,0,0,0,0,0
0,0,2,0,9,1,33,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
2,2,2,0,9,1,33,0,0,0,0,0,0,1,1,0,0,2,0,18,0,0,0,0,0,0
7,2,2,0,9,1,33,0,0,0,0,0,0,4,1,0,0,2,0,17,0,0,0,0,0,0
0,0,2,0,9,1,33,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
20,0,2,0,9,1,33,0,0,0,0,0,0,1,0,0,0,2,0,18,0,0,0,0,0,0
0,0,2,0,9,1,33,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
0,0,2,0,9,1,33,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0
12,13,2,0,9,1,33,2,20,0,0,0,0,4,3,0,0,2,0,18,2,8,0,0,0,0
12,12,2,0,9,1,34,16,2,0,0,0,0,3,3,0,0,2,0,19,2,2,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
0,0,2,0,9,1,34,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
5,6,1,0,9,1,36,6,0,0,0,0,0,2,4,0,0,2,0,19,3,0,0,0,0,0
0,0,1,0,9,1,36,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
0,0,1,0,9,1,36,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
0,0,1,0,9,1,36,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0
15,16,1,0,9,1,36,17,0,0,0,0,0,3,2,0,0,2,0,19,4,0,0,0,0,0
42,58,1,0,9,1,36,2,13,0,0,0,0,1,4,0,0,2,0,19,2,0,0,0,0,0
0,0,1,0,11,1,38,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
0,2,1,0,11,1,38,0,0,0,0,0,0,0,1,0,0,2,0,21,0,0,0,0,0,0
0,0,1,0,11,1,38,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
6,5,1,0,11,1,38,0,4,0,0,0,0,3,1,0,0,2,0,21,0,1,0,0,0,0
0,0,1,0,11,1,38,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0
24,0,1,0,11,1,38,0,0,0,0,0,0,1,0,0,0,2,0,21,0,0,0,0,0,0
17,21,1,0,11,0,37,14,17,0,0,0,0,3,6,0,0,2,0,20,9,2,0,0,0,0
