!def(HAVE_GETLINE),
!def(HAVE_DIRENT_DNAMLEN),
!def(_WIN32),
def(_WIN32),
def(USE_PCRE_JIT),
!def(HAVE_FGETLN),
def(HAVE_DIRENT_DNAMLEN),
!def(HAVE_STRNDUP),
(def(HAVE_DIRENT_DTYPE)&!def(_WIN32)),
def(HAVE_STRNDUP),
!def(HAVE_VASPRINTF),
(!def(_WIN32)&!def(HAVE_DIRENT_DTYPE)),
!def(HAVE_STRLCPY),
True,
!def(HAVE_REALPATH),
