!def(NO_DEBUG_MEMORY),xmlFree,exclusion,Function,5
def(LIBXML_C14N_ENABLED),xmlC14NNamespacesCompare,parameter,Function,5
True,doc,exclusion,Variable,5
True,elem,exclusion,Variable,5
True,comment,additon,Function,5
def(STANDALONE),ftpList,parameter,Function,5
def(LIBXML_C14N_ENABLED),xmlC14NPrintAttrs,parameter,Function,5
True,cur,exclusion,Variable,5
def(LIBXML_C14N_ENABLED),xmlC14NAttrsCompare,parameter,Function,5
def(LIBXML_C14N_ENABLED),xmlC14NPrintNamespaces,parameter,Function,5
True,ctxt,additon,Variable,5
def(STANDALONE),ftpData,parameter,Function,5
