True,child,exclusion,Variable,11
True,xmlNodeDump,exclusion,Function,11
def(LIBXML_OUTPUT_ENABLED),xmlNodeDumpOutputInternal,exclusion,Function,11
True,elem,exclusion,Variable,11
True,xmlNewDoc,additon,Function,11
def(LIBXML_C14N_ENABLED),xmlC14NPrintAttrs,parameter,Function,11
!def(NO_DEBUG_MEMORY),xmlMemStrdup,exclusion,Function,11
def(LIBXML_C14N_ENABLED),xmlC14NAttrsCompare,parameter,Function,11
def(LIBXML_C14N_ENABLED),xmlC14NPrintNamespaces,parameter,Function,11
True,xmlAddPrevSibling,exclusion,Function,11
def(LIBXML_OUTPUT_ENABLED),format,additon,Variable,11
def(LIBXML_OUTPUT_ENABLED),doc_txt_len,exclusion,Variable,11
def(LIBXML_C14N_ENABLED),xmlC14NNamespacesCompare,parameter,Function,11
def(LIBXML_OUTPUT_ENABLED),doc_txt_ptr,exclusion,Variable,11
def(LIBXML_SCHEMAS_ENABLED),tree,additon,Variable,11
def(STANDALONE),ftpList,parameter,Function,11
def(LIBXML_OUTPUT_ENABLED),xmlSaveErr,additon,Function,11
def(LIBXML_OUTPUT_ENABLED),out_doc,exclusion,Variable,11
def(LIBXML_OUTPUT_ENABLED),f,exclusion,Variable,11
True,xmlValidateRoot,additon,Function,11
def(LIBXML_HTML_ENABLED),parseAndPrintFile,exclusion,Function,11
def(STANDALONE),ftpData,parameter,Function,11
!def(NO_DEBUG_MEMORY),xmlFree,additon,Function,11
!def(NO_DEBUG_MEMORY),xmlMalloc,exclusion,Function,11
def(LIBXML_OUTPUT_ENABLED),cur,additon,Variable,11
def(LIBXML_OUTPUT_ENABLED),xmlDocDump,additon,Function,11
def(LIBXML_OUTPUT_ENABLED),xmlSaveFormatFile,additon,Function,11
True,htmlFreeParserCtxt,exclusion,Function,11
True,elemDecl,exclusion,Variable,11
def(LIBXML_OUTPUT_ENABLED),xmlDumpEntityDecl,parameter,Function,11
def(LIBXML_OUTPUT_ENABLED),doc,additon,Variable,11
True,filename,additon,Variable,11
(def(LIBXML_OUTPUT_ENABLED)&def(LIBXML_HTML_ENABLED)),xmlNodeDumpOutput,additon,Function,11
!def(NO_DEBUG_MEMORY),xmlRealloc,exclusion,Function,11
(def(LIBXML_OUTPUT_ENABLED)&def(LIBXML_HTML_ENABLED)),xmlDocContentDumpOutput,exclusion,Function,11
def(LIBXML_OUTPUT_ENABLED),xmlSaveFormatFileTo,exclusion,Function,11
def(LIBXML_XPTR_ENABLED),xmlXPtrBuildNodeList,parameter,Function,11
def(LIBXML_HTML_ENABLED),encoding,exclusion,Variable,11
True,xmlNewDocNode,exclusion,Function,11
True,htmlSAXParseFile,exclusion,Function,11
def(LIBXML_OUTPUT_ENABLED),buf,additon,Variable,11
True,xmlNodeListDump,exclusion,Function,11
True,xmlCopyDoc,exclusion,Function,11
def(LIBXML_OUTPUT_ENABLED),level,additon,Variable,11
True,xmlDocDump,exclusion,Function,11
True,htmlCreatePushParserCtxt,exclusion,Function,11
True,htmlParseChunk,exclusion,Function,11
True,ctxt,exclusion,Variable,11
