Date, Evolution, Variabilities, TotalDependencies, DependenciesDeleted, DependenciesAdditions, DependenciesPreserved, DependenciesChanged
15-08-2007 07:19:02,310,14,13,0,0,13,0
15-08-2007 07:48:20,311,14,13,0,0,13,0
15-08-2007 07:49:04,312,16,15,0,2,13,1
15-08-2007 08:52:47,313,16,15,0,0,15,0
15-08-2007 09:40:39,314,16,15,0,0,15,0
16-08-2007 04:16:46,315,16,15,0,0,15,0
16-08-2007 07:06:50,316,16,15,0,0,15,0
16-08-2007 07:30:56,317,16,15,0,0,15,0
16-08-2007 07:51:05,318,16,15,0,0,15,0
16-08-2007 07:52:45,319,16,15,0,0,15,0
25-08-2007 03:56:33,320,16,15,0,0,15,0
28-08-2007 09:02:50,321,16,15,0,0,15,0
28-08-2007 11:32:56,322,16,15,0,0,15,0
28-08-2007 12:31:46,323,16,15,0,0,15,0
28-08-2007 01:27:19,324,16,15,0,0,15,0
28-08-2007 01:34:55,325,16,15,0,0,15,0
28-08-2007 02:17:09,326,16,15,0,0,15,0
29-08-2007 05:12:26,327,16,15,0,0,15,0
31-08-2007 05:11:16,328,16,15,0,0,15,0
31-08-2007 05:29:38,329,16,15,0,0,15,0
31-08-2007 06:06:53,330,16,15,0,0,15,0
31-08-2007 06:16:23,331,16,15,0,0,15,0
13-09-2007 02:23:45,332,16,15,0,0,15,0
19-09-2007 10:37:34,333,16,15,0,0,15,0
19-09-2007 10:38:52,334,16,15,0,0,15,0
19-09-2007 02:13:21,335,20,19,2,6,13,2
19-09-2007 02:30:34,336,20,19,0,0,19,0
19-09-2007 04:03:37,337,20,19,0,0,19,0
23-09-2007 11:35:52,338,20,19,0,0,19,0
23-09-2007 01:43:30,339,20,19,0,0,19,0
23-09-2007 02:30:50,340,20,19,0,0,19,0
24-09-2007 07:38:24,341,20,19,0,0,19,0
25-09-2007 02:22:04,342,20,19,0,0,19,0
25-09-2007 02:33:20,343,20,19,0,0,19,0
25-09-2007 03:08:07,344,20,19,0,0,19,0
25-09-2007 03:56:56,345,20,19,0,0,19,0
27-09-2007 03:11:19,346,20,19,0,0,19,0
27-09-2007 03:12:07,347,20,19,0,0,19,0
27-09-2007 03:14:39,348,20,19,0,0,19,0
27-09-2007 03:16:56,349,20,19,0,0,19,0
29-09-2007 06:14:30,350,20,19,0,0,19,0
04-10-2007 09:27:06,351,20,19,0,0,19,0
04-10-2007 09:28:16,352,20,19,0,0,19,0
04-10-2007 10:44:55,353,20,19,0,0,19,0
04-10-2007 10:46:01,354,21,19,0,0,19,0
05-10-2007 03:02:07,355,21,19,0,0,19,0
05-10-2007 06:27:44,356,21,19,0,0,19,0
05-10-2007 06:39:28,357,21,19,0,0,19,0
05-10-2007 06:46:08,358,21,19,0,0,19,0
05-10-2007 06:51:18,359,21,19,0,0,19,0
06-10-2007 07:26:24,360,21,19,0,0,19,0
06-10-2007 08:49:55,361,21,19,0,0,19,3
06-10-2007 08:50:29,362,21,21,2,4,17,0
06-10-2007 09:00:58,363,21,21,0,0,21,0
06-10-2007 09:08:53,364,21,21,0,0,21,0
19-10-2007 02:47:58,365,21,21,0,0,21,1
26-10-2007 03:39:34,366,21,21,0,0,21,0
26-10-2007 05:53:40,367,21,21,0,0,21,0
26-10-2007 05:54:08,368,21,21,0,0,21,0
27-10-2007 10:44:18,369,21,21,0,0,21,0
27-10-2007 03:00:44,370,21,21,0,0,21,0
27-10-2007 03:50:07,371,21,21,0,0,21,0
27-10-2007 04:19:21,372,21,21,0,0,21,0
27-10-2007 04:20:34,373,21,21,0,0,21,0
27-10-2007 04:45:19,374,21,21,0,0,21,0
27-10-2007 04:45:41,375,21,21,0,0,21,0
27-10-2007 04:46:21,376,21,21,0,0,21,0
27-10-2007 04:47:00,377,21,21,0,0,21,0
27-10-2007 04:56:41,378,21,21,0,0,21,0
27-10-2007 04:58:21,379,21,21,0,0,21,0
27-10-2007 05:55:26,380,23,21,0,0,21,0
27-10-2007 05:57:47,381,23,21,0,0,21,0
27-10-2007 06:09:06,382,21,21,0,0,21,0
27-10-2007 08:24:40,383,23,27,0,6,21,0
27-10-2007 08:25:19,384,23,21,6,0,21,0
27-10-2007 08:25:42,385,23,21,0,0,21,0
27-10-2007 08:26:27,386,23,21,0,0,21,0
30-10-2007 11:39:13,387,21,21,0,0,21,0
30-10-2007 11:49:54,388,21,21,0,0,21,0
30-10-2007 11:56:30,389,21,21,0,0,21,0
30-10-2007 12:18:46,390,21,21,0,0,21,0
30-10-2007 05:11:17,391,21,21,0,0,21,0
30-10-2007 05:15:22,392,24,24,0,3,21,3
31-10-2007 09:26:06,393,24,24,0,0,24,0
31-10-2007 11:38:41,394,24,24,0,0,24,0
31-10-2007 05:43:26,395,21,21,3,0,21,1
31-10-2007 05:57:19,396,21,21,0,0,21,0
31-10-2007 06:18:45,397,21,21,0,0,21,0
31-10-2007 06:20:07,398,21,21,0,0,21,0
31-10-2007 06:34:05,399,21,21,0,0,21,0
31-10-2007 06:37:09,400,21,21,0,0,21,0
31-10-2007 06:40:56,401,23,21,0,0,21,0
31-10-2007 06:46:57,402,23,21,0,0,21,0
31-10-2007 06:51:17,403,27,28,0,7,21,1
01-11-2007 08:52:21,404,25,28,0,0,28,0
01-11-2007 10:42:43,405,25,28,0,0,28,0
01-11-2007 10:45:07,406,25,28,0,0,28,0
01-11-2007 10:45:38,407,25,28,0,0,28,0
01-11-2007 10:54:19,408,25,28,0,0,28,0
01-11-2007 10:54:56,409,25,28,0,0,28,0
01-11-2007 11:07:30,410,25,28,0,0,28,0
02-11-2007 11:26:24,411,25,28,0,0,28,0
02-11-2007 11:59:24,412,25,28,0,0,28,0
02-11-2007 12:15:09,413,25,28,0,0,28,0
02-11-2007 03:52:42,414,25,28,0,0,28,0
02-11-2007 04:23:50,415,25,28,0,0,28,0
02-11-2007 04:24:31,416,25,28,0,0,28,0
02-11-2007 05:44:38,417,25,28,0,0,28,0
02-11-2007 06:02:19,418,26,30,0,2,28,0
02-11-2007 05:37:47,419,26,30,0,0,30,0
02-11-2007 06:52:41,420,26,30,0,0,30,0
02-11-2007 10:47:00,421,26,30,0,0,30,1
02-11-2007 10:47:34,422,26,30,0,0,30,0
02-11-2007 10:48:52,423,26,30,0,0,30,0
02-11-2007 10:57:57,424,26,30,0,0,30,0
09-11-2007 02:37:46,425,26,30,0,0,30,0
09-11-2007 02:40:55,426,26,30,0,0,30,0
09-11-2007 02:41:46,427,26,30,0,0,30,1
09-11-2007 02:42:15,428,26,30,0,0,30,0
09-11-2007 02:42:57,429,26,30,0,0,30,0
09-11-2007 02:49:49,430,26,30,0,0,30,0
09-11-2007 04:33:33,431,26,30,1,1,29,1
09-11-2007 04:34:19,432,26,30,0,0,30,0
09-11-2007 04:34:51,433,26,29,1,0,29,0
09-11-2007 04:36:30,434,26,29,0,0,29,0
09-11-2007 04:43:26,435,26,29,0,0,29,0
09-11-2007 04:46:58,436,26,29,0,0,29,0
09-11-2007 04:50:23,437,26,29,0,0,29,0
09-11-2007 09:31:14,438,26,29,0,0,29,0
10-11-2007 11:11:01,439,26,29,0,0,29,0
10-11-2007 11:14:41,440,26,29,0,0,29,0
10-11-2007 11:40:47,441,26,29,0,0,29,0
10-11-2007 11:47:02,442,26,29,0,0,29,0
10-11-2007 12:28:31,443,26,29,0,0,29,0
10-11-2007 12:31:03,444,26,29,0,0,29,0
10-11-2007 02:27:52,445,26,29,0,0,29,0
10-11-2007 02:28:53,446,26,29,0,0,29,0
10-11-2007 03:38:36,447,26,29,0,0,29,0
10-11-2007 03:40:30,448,26,29,0,0,29,0
15-11-2007 06:04:42,449,26,29,0,0,29,0
15-11-2007 06:34:21,450,26,29,0,0,29,0
17-11-2007 08:33:09,451,26,29,0,0,29,0
17-11-2007 09:30:23,452,26,29,0,0,29,0
17-11-2007 09:34:14,453,26,29,0,0,29,0
17-11-2007 09:38:15,454,26,30,0,1,29,0
17-11-2007 10:57:59,455,26,30,0,0,30,0
17-11-2007 10:59:12,456,26,30,0,0,30,0
17-11-2007 11:02:07,457,28,32,0,2,30,0
17-11-2007 11:07:05,458,28,32,0,0,32,0
17-11-2007 11:15:05,459,28,32,0,0,32,0
17-11-2007 11:16:43,460,28,32,0,0,32,0
17-11-2007 11:22:45,461,28,32,0,0,32,0
17-11-2007 11:27:09,462,28,32,0,0,32,0
17-11-2007 11:34:08,463,28,32,0,0,32,0
17-11-2007 11:40:49,464,28,32,0,0,32,0
17-11-2007 11:46:46,465,28,32,0,0,32,0
17-11-2007 05:41:41,466,28,32,0,0,32,0
17-11-2007 06:18:16,467,28,32,0,0,32,0
17-11-2007 07:29:31,468,28,32,0,0,32,0
17-11-2007 08:30:59,469,28,32,0,0,32,0
17-11-2007 09:16:32,470,28,32,0,0,32,0
17-11-2007 10:12:19,471,28,32,0,0,32,0
17-11-2007 11:04:13,472,28,32,0,0,32,0
18-11-2007 07:11:36,473,28,32,0,0,32,0
18-11-2007 07:19:00,474,28,32,0,0,32,0
18-11-2007 07:23:21,475,28,32,0,0,32,0
21-11-2007 05:48:29,476,28,32,0,0,32,0
21-11-2007 05:50:29,477,28,32,0,0,32,0
21-11-2007 05:51:29,478,28,32,0,0,32,0
23-11-2007 07:28:37,479,28,32,0,0,32,0
23-11-2007 08:13:07,480,28,32,0,0,32,0
23-11-2007 08:14:08,481,28,32,0,0,32,0
23-11-2007 08:14:27,482,28,32,0,0,32,0
23-11-2007 08:40:08,483,28,32,0,0,32,0
24-11-2007 10:03:49,484,28,32,0,0,32,0
24-11-2007 06:16:39,485,28,32,0,0,32,1
24-11-2007 07:48:43,486,28,32,0,0,32,0
24-11-2007 08:08:50,487,28,32,0,0,32,0
24-11-2007 08:13:29,488,28,32,0,0,32,0
24-11-2007 08:14:39,489,28,32,0,0,32,0
24-11-2007 08:15:15,490,28,32,0,0,32,0
24-11-2007 10:26:02,491,28,32,0,0,32,0
25-11-2007 01:04:11,492,29,34,0,2,32,0
25-11-2007 03:03:13,493,29,34,0,0,34,1
25-11-2007 04:17:24,494,29,34,0,0,34,1
25-11-2007 04:18:04,495,29,34,0,0,34,1
25-11-2007 04:24:56,496,29,34,0,0,34,1
25-11-2007 07:03:18,497,29,34,0,0,34,1
25-11-2007 07:03:45,498,30,38,1,5,33,2
25-11-2007 07:05:53,499,30,38,0,0,38,1
25-11-2007 07:06:25,500,30,38,0,0,38,1
25-11-2007 07:23:17,501,30,38,0,0,38,1
25-11-2007 07:24:29,502,30,38,0,0,38,1
27-11-2007 03:39:57,503,31,40,0,2,38,1
27-11-2007 06:47:19,504,31,40,0,0,40,1
27-11-2007 06:51:40,505,32,42,0,2,40,1
28-11-2007 05:52:46,506,32,42,0,0,42,1
28-11-2007 05:53:31,507,32,42,0,0,42,2
28-11-2007 06:22:31,508,32,42,0,0,42,1
28-11-2007 06:27:47,509,32,42,0,0,42,2
28-11-2007 07:00:05,510,32,42,0,0,42,1
29-11-2007 11:41:44,511,32,42,0,0,42,1
29-11-2007 01:10:06,512,32,42,0,0,42,1
29-11-2007 02:02:21,513,32,42,0,0,42,3
29-11-2007 02:19:15,514,32,42,0,0,42,1
