!def(USE_SYSTEM_TIME),ggmtime,additon,Function,3
def(USE_SYSTEM_TIME),gstrftime,exclusion,Function,3
True,gtimegm,additon,Function,3
True,real,additon,Variable,3
def(USE_SYSTEM_TIME),tm,additon,Variable,3
def(USE_SYSTEM_TIME),ggmtime,exclusion,Function,3
True,time_tic_just,additon,Function,3
def(USE_SYSTEM_TIME),gtimegm,additon,Function,3
!def(USE_SYSTEM_TIME),gstrftime,additon,Function,3
def(USE_SYSTEM_TIME),t,additon,Variable,3
True,axis_array,additon,Variable,3
!def(USE_SYSTEM_TIME),tm,additon,Variable,3
!def(USE_SYSTEM_TIME),l_clock,exclusion,Variable,3
True,p,additon,Variable,3
True,buffer,additon,Variable,3
!def(USE_SYSTEM_TIME),xstrftime,parameter,Function,3
True,ticfmt,additon,Variable,3
!def(USE_SYSTEM_TIME),s,exclusion,Variable,3
def(USE_SYSTEM_TIME),l_clock,additon,Variable,3
!def(USE_SYSTEM_TIME),gtimegm,exclusion,Function,3
