!def(EXTENDED_COLOR_SPECS),filled_quadrangle,exclusion,Function,3
def(EXTENDED_COLOR_SPECS),corners,exclusion,Variable,3
True,set_color,additon,Function,3
True,ifilled_quadrangle,additon,Function,3
!def(EXTENDED_COLOR_SPECS),icorners,additon,Variable,3
True,header,parameter,Function,3
True,time_tic_just,parameter,Function,3
!def(EXTENDED_COLOR_SPECS),corners,additon,Variable,3
True,set_colorbox,exclusion,Function,3
def(EXTENDED_COLOR_SPECS),icorners,exclusion,Variable,3
True,icorners,exclusion,Variable,3
True,pm3d_border_lp,exclusion,Variable,3
def(EXTENDED_COLOR_SPECS),filled_quadrangle,additon,Function,3
