!def(HAVE_GNUTLS_GNUTLS_H),
True,
def(HAVE_NET_IF_H),
!def(USE_BUGGY_LIBXML),
def(HAVE_GNUTLS_GNUTLS_H),
def(HAVE_GETOPT_H),
def(XML_TRACE),
