!def(DOT_ALL_FSA_INPUTS),
True,
!def(USE_BUGGY_LIBXML),
def(DOT_ALL_FSA_INPUTS),
def(DOT_FSA_ACTIONS),
def(XML_TRACE),
def(FSA_TRACE),
