05-08-2008 09:03:48,5831,0,0,0,0,1,0,0,0
05-08-2008 09:05:25,5832,0,0,0,0,1,0,0,0
06-08-2008 02:25:50,5833,0,0,0,0,1,0,0,0
06-08-2008 02:26:15,5834,0,0,0,0,1,0,0,0
06-08-2008 02:28:11,5835,0,0,0,0,1,0,0,0
06-08-2008 02:28:56,5836,0,0,0,0,1,0,0,0
06-08-2008 02:30:01,5837,0,0,0,0,1,0,0,0
06-08-2008 02:31:52,5838,0,0,0,0,1,0,0,0
06-08-2008 02:38:33,5839,0,0,0,0,1,0,0,0
06-08-2008 03:02:50,5840,0,0,0,0,1,0,0,0
06-08-2008 03:41:18,5841,0,0,0,0,1,0,0,0
06-08-2008 03:42:13,5842,0,0,0,0,1,0,0,0
06-08-2008 08:34:44,5843,0,0,0,0,1,0,0,0
06-08-2008 09:51:42,5844,0,0,0,0,1,0,0,0
06-08-2008 09:52:15,5845,0,0,0,0,1,0,0,0
06-08-2008 09:52:36,5846,0,0,0,0,1,0,0,0
06-08-2008 09:53:12,5847,0,0,0,0,1,0,0,0
06-08-2008 09:53:40,5848,0,0,0,0,1,0,0,0
07-08-2008 03:07:26,5849,0,0,0,0,1,0,0,0
07-08-2008 03:08:06,5850,0,0,0,0,1,0,0,0
07-08-2008 04:04:41,5851,0,0,0,0,1,0,0,0
07-08-2008 04:40:47,5852,0,0,0,0,1,0,0,0
07-08-2008 05:02:35,5853,0,0,0,0,1,0,0,0
07-08-2008 05:52:57,5854,0,0,0,0,1,0,0,0
07-08-2008 04:01:43,5855,0,0,0,0,1,0,0,0
08-08-2008 10:50:16,5856,0,0,0,0,1,0,0,0
08-08-2008 10:51:09,5857,0,0,0,0,1,0,0,0
08-08-2008 10:51:32,5858,0,0,0,0,1,0,0,0
08-08-2008 10:52:25,5859,0,0,0,0,1,0,0,0
08-08-2008 10:53:19,5860,0,0,0,0,1,0,0,0
08-08-2008 10:54:05,5861,0,0,0,0,1,0,0,0
08-08-2008 10:54:58,5862,0,0,0,0,1,0,0,0
09-08-2008 03:42:18,5863,0,0,0,0,1,0,0,0
09-08-2008 03:42:42,5864,0,0,0,0,1,0,0,0
10-08-2008 05:59:53,5865,0,0,0,0,1,0,0,0
11-08-2008 05:52:26,5866,0,0,0,0,1,0,0,0
12-08-2008 03:37:48,5867,0,0,0,0,1,0,0,0
12-08-2008 06:02:03,5868,0,0,0,0,1,0,0,0
12-08-2008 08:06:12,5869,0,0,0,0,1,0,0,0
12-08-2008 08:07:20,5870,0,0,0,0,1,0,0,0
12-08-2008 08:08:38,5871,0,0,0,0,1,0,0,0
13-08-2008 04:21:58,5872,0,0,0,0,1,0,0,0
13-08-2008 05:00:05,5873,0,0,0,0,1,0,0,0
13-08-2008 06:16:58,5874,0,0,0,0,1,0,0,0
13-08-2008 06:29:18,5875,0,0,0,0,1,0,0,0
13-08-2008 06:30:10,5876,0,0,0,0,1,0,0,0
13-08-2008 06:36:55,5877,0,0,0,0,1,0,0,0
13-08-2008 06:45:36,5878,0,0,0,0,2,0,0,0
13-08-2008 06:47:21,5879,0,0,0,0,1,0,0,0
13-08-2008 06:51:26,5880,0,0,0,0,1,0,0,0
13-08-2008 07:05:25,5881,0,0,0,0,1,0,0,0
13-08-2008 07:21:48,5882,0,0,0,0,1,0,0,0
13-08-2008 07:34:25,5883,0,0,0,0,1,0,0,0
13-08-2008 08:59:54,5884,0,0,0,0,1,0,0,0
13-08-2008 09:55:52,5885,0,0,0,0,1,0,0,0
13-08-2008 09:58:31,5886,0,0,0,0,1,0,0,0
13-08-2008 12:00:32,5887,0,0,0,0,1,0,0,0
14-08-2008 01:35:20,5888,0,0,0,0,1,0,0,0
14-08-2008 05:46:11,5889,0,0,0,0,1,0,0,0
14-08-2008 05:46:36,5890,0,0,0,0,1,0,0,0
14-08-2008 05:49:11,5891,0,0,0,0,1,0,0,0
14-08-2008 05:49:43,5892,0,0,0,0,1,0,0,0
14-08-2008 05:50:35,5893,0,0,0,0,1,0,0,0
14-08-2008 05:51:15,5894,0,0,0,0,1,0,0,0
14-08-2008 05:52:31,5895,0,0,0,0,1,0,0,0
14-08-2008 05:53:09,5896,0,0,0,0,1,0,0,0
14-08-2008 05:55:23,5897,0,0,0,0,1,0,0,0
14-08-2008 05:58:07,5898,0,0,0,0,1,0,0,0
14-08-2008 07:21:47,5899,0,0,0,0,1,0,0,0
14-08-2008 08:29:56,5900,0,0,0,0,1,0,0,0
14-08-2008 08:30:52,5901,0,0,0,0,1,0,0,0
14-08-2008 08:31:37,5902,0,0,0,0,1,0,0,0
15-08-2008 06:30:43,5903,0,0,0,0,1,0,0,0
18-08-2008 03:54:31,5904,0,0,0,0,1,0,0,0
18-08-2008 04:12:22,5905,0,0,0,0,1,0,0,0
18-08-2008 04:13:13,5906,0,0,0,0,1,0,0,0
18-08-2008 04:13:26,5907,0,0,0,0,1,0,0,0
18-08-2008 04:59:13,5908,0,0,0,0,1,0,0,0
18-08-2008 05:00:12,5909,0,0,0,0,1,0,0,0
18-08-2008 07:12:09,5910,0,0,0,0,1,0,0,0
18-08-2008 07:13:06,5911,0,0,0,0,1,0,0,0
18-08-2008 08:40:32,5912,0,0,0,0,1,0,0,0
18-08-2008 08:41:32,5913,0,0,0,0,1,0,0,0
18-08-2008 09:17:38,5914,0,0,0,0,1,0,0,0
20-08-2008 01:35:51,5915,0,0,0,0,1,0,0,0
20-08-2008 08:17:29,5916,0,0,0,0,1,0,0,0
20-08-2008 09:59:55,5917,0,0,0,0,1,0,0,0
22-08-2008 03:13:40,5918,0,0,0,0,1,0,0,0
22-08-2008 03:15:20,5919,0,0,0,0,1,0,0,0
22-08-2008 03:15:53,5920,0,0,0,0,1,0,0,0
22-08-2008 03:20:35,5921,0,0,0,0,1,0,0,0
22-08-2008 03:22:59,5922,0,0,0,0,1,0,0,0
22-08-2008 08:04:42,5923,0,0,0,0,1,0,0,0
22-08-2008 01:43:34,5924,0,0,0,0,1,0,0,0
22-08-2008 02:12:35,5925,0,0,0,0,1,0,0,0
27-08-2008 04:17:46,5926,0,0,0,0,1,0,0,0
30-08-2008 06:33:29,5927,0,0,0,0,1,0,0,0
01-09-2008 02:21:49,5928,0,0,0,0,1,0,0,0
01-09-2008 03:10:36,5929,0,0,0,0,1,0,0,0
01-09-2008 04:00:03,5930,0,0,0,0,1,0,0,0
01-09-2008 04:19:10,5931,0,0,0,0,1,0,0,0
01-09-2008 04:44:02,5932,0,0,0,0,1,0,0,0
01-09-2008 06:13:43,5933,0,0,0,0,1,0,0,0
01-09-2008 06:19:46,5934,0,0,0,0,1,0,0,0
01-09-2008 07:07:46,5935,0,0,0,0,1,0,0,0
01-09-2008 12:10:06,5936,0,0,0,0,1,0,0,0
01-09-2008 01:24:19,5937,0,0,0,0,1,0,0,0
01-09-2008 01:27:00,5938,0,0,0,0,1,0,0,0
01-09-2008 03:49:12,5939,0,0,0,0,1,0,0,0
02-09-2008 04:56:17,5940,0,0,0,0,1,0,0,0
02-09-2008 05:28:15,5941,0,0,0,0,1,0,0,0
02-09-2008 05:44:29,5942,0,0,0,0,1,0,0,0
02-09-2008 05:53:27,5943,0,0,0,0,1,0,0,0
02-09-2008 05:53:59,5944,0,0,0,0,1,0,0,0
02-09-2008 05:59:37,5945,0,0,0,0,1,0,0,0
02-09-2008 08:12:33,5946,0,0,0,0,1,0,0,0
02-09-2008 08:13:12,5947,0,0,0,0,1,0,0,0
02-09-2008 08:13:41,5948,0,0,0,0,1,0,0,0
02-09-2008 08:14:31,5949,0,0,0,0,1,0,0,0
02-09-2008 08:15:40,5950,0,0,0,0,1,0,0,0
03-09-2008 10:14:50,5951,0,0,0,0,1,0,0,0
03-09-2008 10:17:24,5952,0,0,0,0,1,0,0,0
03-09-2008 10:36:37,5953,0,0,0,0,1,0,0,0
03-09-2008 10:39:29,5954,0,0,0,0,1,0,0,0
03-09-2008 06:50:02,5955,0,0,0,0,1,0,0,0
03-09-2008 06:56:28,5956,0,0,0,0,1,0,0,0
04-09-2008 06:11:04,5957,0,0,0,0,1,0,0,0
04-09-2008 06:14:15,5958,0,0,0,0,1,0,0,0
04-09-2008 06:24:46,5959,0,0,0,0,1,0,0,0
04-09-2008 06:54:43,5960,0,0,0,0,1,0,0,0
04-09-2008 06:55:45,5961,0,0,0,0,1,0,0,0
04-09-2008 07:29:33,5962,0,0,0,0,1,0,0,0
04-09-2008 07:33:40,5963,0,0,0,0,1,0,0,0
04-09-2008 05:38:43,5964,0,0,0,0,1,0,0,0
05-09-2008 12:15:18,5965,0,0,0,0,1,0,0,0
05-09-2008 12:32:35,5966,0,0,0,0,1,0,0,0
05-09-2008 12:36:19,5967,0,0,0,0,1,0,0,0
05-09-2008 05:48:43,5968,0,0,0,0,1,0,0,0
06-09-2008 11:10:53,5969,0,0,0,0,1,0,0,0
06-09-2008 11:25:07,5970,0,0,0,0,1,0,0,0
06-09-2008 12:12:11,5971,0,0,0,0,1,0,0,0
06-09-2008 12:16:50,5972,0,0,0,0,1,0,0,0
06-09-2008 12:25:46,5973,0,0,0,0,1,0,0,0
06-09-2008 05:50:56,5974,0,0,0,0,1,0,0,0
06-09-2008 06:02:29,5975,0,0,0,0,1,0,0,0
08-09-2008 01:18:56,5976,0,0,0,0,1,0,0,0
09-09-2008 05:55:38,5977,0,0,0,0,1,0,0,0
09-09-2008 05:58:46,5978,0,0,0,0,1,0,0,0
09-09-2008 06:00:06,5979,0,0,0,0,1,0,0,0
09-09-2008 06:00:40,5980,0,0,0,0,1,0,0,0
09-09-2008 06:03:49,5981,0,0,0,0,1,0,0,0
09-09-2008 06:20:23,5982,0,0,0,0,1,0,0,0
09-09-2008 06:36:49,5983,0,0,0,0,1,0,0,0
10-09-2008 05:56:33,5984,0,0,0,0,1,0,0,0
10-09-2008 05:58:08,5985,0,0,0,0,1,0,0,0
10-09-2008 06:00:17,5986,0,0,0,0,1,0,0,0
10-09-2008 06:01:21,5987,0,0,0,0,1,0,0,0
10-09-2008 08:11:37,5988,0,0,0,0,1,0,0,0
10-09-2008 08:11:44,5989,0,0,0,0,1,0,0,0
10-09-2008 08:15:27,5990,0,0,0,0,1,0,0,0
10-09-2008 08:16:27,5991,0,0,0,0,1,0,0,0
10-09-2008 09:42:58,5992,0,0,0,0,1,0,0,0
10-09-2008 09:43:32,5993,0,0,0,0,1,0,0,0
11-09-2008 07:07:31,5994,0,0,0,0,1,0,0,0
11-09-2008 07:07:59,5995,0,0,0,0,1,0,0,0
11-09-2008 08:48:50,5996,0,0,0,0,1,0,0,0
11-09-2008 09:09:52,5997,0,0,0,0,1,0,0,0
11-09-2008 09:18:12,5998,0,0,0,0,1,0,0,0
11-09-2008 09:41:03,5999,0,0,0,0,1,0,0,0
11-09-2008 06:51:33,6000,0,0,0,0,1,0,0,0
12-09-2008 06:25:02,6001,0,0,0,0,1,0,0,0
14-09-2008 08:11:32,6002,0,0,0,0,1,0,0,0
14-09-2008 10:24:49,6003,0,0,0,0,1,0,0,0
15-09-2008 10:00:09,6004,0,0,0,0,1,0,0,0
15-09-2008 03:32:32,6005,0,0,0,0,1,0,0,0
16-09-2008 09:33:14,6006,0,0,0,0,1,0,0,0
16-09-2008 09:34:55,6007,0,0,0,0,1,0,0,0
16-09-2008 09:57:32,6008,0,0,0,0,1,0,0,0
16-09-2008 10:54:30,6009,0,0,0,0,1,0,0,0
16-09-2008 10:58:02,6010,0,0,0,0,1,0,0,0
16-09-2008 11:00:04,6011,0,0,0,0,1,0,0,0
16-09-2008 11:18:24,6012,0,0,0,0,1,0,0,0
16-09-2008 01:05:50,6013,0,0,0,0,1,0,0,0
16-09-2008 01:12:17,6014,0,0,0,0,1,0,0,0
16-09-2008 01:53:11,6015,0,0,0,0,1,0,0,0
16-09-2008 02:02:04,6016,0,0,0,0,1,0,0,0
16-09-2008 02:21:16,6017,0,0,0,0,1,0,0,0
16-09-2008 03:37:11,6018,0,0,0,0,1,0,0,0
16-09-2008 04:20:03,6019,0,0,0,0,1,0,0,0
16-09-2008 04:21:03,6020,0,0,0,0,1,0,0,0
16-09-2008 04:31:36,6021,0,0,0,0,1,0,0,0
16-09-2008 04:52:35,6022,0,0,0,0,1,0,0,0
16-09-2008 05:04:08,6023,0,0,0,0,1,0,0,0
16-09-2008 05:07:02,6024,0,0,0,0,1,0,0,0
16-09-2008 05:07:27,6025,0,0,0,0,1,0,0,0
16-09-2008 05:42:42,6026,0,0,0,0,1,0,0,0
16-09-2008 05:42:51,6027,0,0,0,0,1,0,0,0
16-09-2008 05:44:11,6028,0,0,0,0,1,0,0,0
16-09-2008 05:46:48,6029,0,0,0,0,1,0,0,0
17-09-2008 08:09:19,6030,0,0,0,0,1,0,0,0
22-09-2008 04:34:32,6031,0,0,0,0,1,0,0,0
22-09-2008 04:35:10,6032,0,0,0,0,1,0,0,0
22-09-2008 06:19:19,6033,0,0,0,0,1,0,0,0
22-09-2008 06:38:05,6034,0,0,0,0,1,0,0,0
22-09-2008 06:51:11,6035,0,0,0,0,1,0,0,0
22-09-2008 08:22:58,6036,0,0,0,0,1,0,0,0
22-09-2008 08:29:50,6037,0,0,0,0,1,0,0,0
22-09-2008 02:24:17,6038,0,0,0,0,1,0,0,0
22-09-2008 04:54:04,6039,0,0,0,0,1,0,0,0
22-09-2008 05:11:38,6040,0,0,0,0,1,0,0,0
22-09-2008 05:47:39,6041,0,0,0,0,1,0,0,0
23-09-2008 03:54:24,6042,0,0,0,0,1,0,0,0
23-09-2008 04:59:55,6043,0,0,0,0,1,0,0,0
23-09-2008 05:00:35,6044,0,0,0,0,1,0,0,0
23-09-2008 05:07:34,6045,0,0,0,0,1,0,0,0
23-09-2008 06:24:12,6046,0,0,0,0,1,0,0,0
23-09-2008 06:27:50,6047,0,0,0,0,1,0,0,0
23-09-2008 06:28:51,6048,0,0,0,0,1,0,0,0
23-09-2008 06:43:15,6049,0,0,0,0,1,0,0,0
23-09-2008 07:05:49,6050,0,0,0,0,1,0,0,0
23-09-2008 09:34:25,6051,0,0,0,0,1,0,0,0
23-09-2008 09:35:13,6052,0,0,0,0,1,0,0,0
23-09-2008 09:35:38,6053,0,0,0,0,1,0,0,0
23-09-2008 09:36:16,6054,0,0,0,0,1,0,0,0
23-09-2008 10:07:57,6055,0,0,0,0,1,0,0,0
23-09-2008 10:08:19,6056,0,0,0,0,1,0,0,0
23-09-2008 10:22:40,6057,0,0,0,0,1,0,0,0
23-09-2008 10:37:11,6058,0,0,0,0,1,0,0,0
24-09-2008 05:39:16,6059,0,0,0,0,1,0,0,0
24-09-2008 05:39:38,6060,0,0,0,0,1,0,0,0
24-09-2008 08:18:46,6061,0,0,0,0,1,0,0,0
24-09-2008 08:19:07,6062,0,0,0,0,1,0,0,0
24-09-2008 10:46:23,6063,0,0,0,0,1,0,0,0
24-09-2008 11:30:48,6064,0,0,0,0,1,0,0,0
25-09-2008 06:02:20,6065,0,0,0,0,1,0,0,0
25-09-2008 06:25:14,6066,0,0,0,0,1,0,0,0
25-09-2008 11:51:36,6067,0,0,0,0,1,0,0,0
25-09-2008 12:13:51,6068,0,0,0,0,1,0,0,0
25-09-2008 12:39:21,6069,0,0,0,0,1,0,0,0
25-09-2008 01:42:12,6070,0,0,0,0,1,0,0,0
25-09-2008 01:51:13,6071,0,0,0,0,1,0,0,0
25-09-2008 02:17:25,6072,0,0,0,0,1,0,0,0
25-09-2008 02:36:10,6073,0,0,0,0,1,0,0,0
25-09-2008 02:46:09,6074,0,0,0,0,1,0,0,0
25-09-2008 03:24:02,6075,0,0,0,0,1,0,0,0
25-09-2008 03:33:31,6076,0,0,0,0,1,0,0,0
26-09-2008 04:49:05,6077,0,0,0,0,1,0,0,0
26-09-2008 04:49:31,6078,0,0,0,0,1,0,0,0
26-09-2008 04:52:43,6079,0,0,0,0,1,0,0,0
26-09-2008 04:53:26,6080,0,0,0,0,1,0,0,0
26-09-2008 04:54:02,6081,0,0,0,0,1,0,0,0
26-09-2008 05:39:40,6082,0,0,0,0,1,0,0,0
26-09-2008 05:40:09,6083,0,0,0,0,1,0,0,0
26-09-2008 05:40:29,6084,0,0,0,0,1,0,0,0
26-09-2008 05:41:22,6085,0,0,0,0,1,0,0,0
26-09-2008 05:41:42,6086,0,0,0,0,1,0,0,0
26-09-2008 05:43:20,6087,0,0,0,0,1,0,0,0
26-09-2008 05:50:57,6088,0,0,0,0,1,0,0,0
26-09-2008 05:58:14,6089,0,0,0,0,1,0,0,0
26-09-2008 06:14:31,6090,0,0,0,0,1,0,0,0
26-09-2008 07:40:07,6091,0,0,0,0,1,0,0,0
26-09-2008 07:41:30,6092,0,0,0,0,1,0,0,0
26-09-2008 09:34:51,6093,0,0,0,0,1,0,0,0
26-09-2008 04:56:45,6094,0,0,0,0,1,0,0,0
06-10-2008 08:23:46,6095,0,0,0,0,1,0,0,0
06-10-2008 08:24:21,6096,0,0,0,0,2,0,0,0
06-10-2008 08:25:15,6097,0,0,0,0,2,0,0,0
06-10-2008 08:25:49,6098,0,0,0,0,2,0,0,0
06-10-2008 08:27:06,6099,0,0,0,0,2,0,0,0
06-10-2008 08:28:36,6100,0,0,0,0,2,0,0,0
06-10-2008 09:27:49,6101,0,0,0,0,2,0,0,0
06-10-2008 10:31:55,6102,0,0,0,0,2,0,0,0
06-10-2008 10:51:11,6103,0,0,0,0,2,0,0,0
