def(HAVE_FSETXATTR),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_GNUTLS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(ENABLE_IPV6),
!def(CURL_DISABLE_DICT),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_FSETXATTR),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_TELNET),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_POLARSSL),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(LIB585),
def(USE_CYASSL),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_NGHTTP2),
True,
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CHUNKED),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_LDAP),
!def(HAVE_MEMRCHR),
def(HAVE_GSSAPI),
!def(__EMX__),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_ENVIRONMENT),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(__riscos__),
def(TIME_WITH_SYS_TIME),
!def(HAVE_BASENAME),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(SIGPIPE),
!def(UNITTESTS),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_TFTP),
!def(HAVE_STRTOK_R),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_PROXY),
!def(HAVE_INET_NTOP),
!def(CURL_DOES_CONVERSIONS),
def(USE_NSS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(LIB1502),
def(DEBUGBUILD),
def(__VMS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_SOCKETPAIR),
def(HAVE_FSETXATTR_6),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_HTTP),
!def(DEBUGBUILD),
def(UNITTESTS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(CURL_DO_LINEEND_CONV),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_INET_PTON),
!def(_LDAP_PVT_H),
def(USE_LIBRTMP),
def(HAVE_SETMODE),
def(CURLRES_SYNCH),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_RTSP),
(!def(_WIN32_WCE)&!def(WIN32)),
def(LIB1503),
(def(WIN32)&!def(__AMIGA__)),
def(DISABLE_EXPECT),
def(SIGHUP),
def(SIGALRM),
