(def(WIN32)&!def(_WIN32_WCE)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_INET_NTOP),
!def(_LDAP_PVT_H),
def(__riscos__),
def(UNITTESTS),
def(USE_LIBRTMP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_POLARSSL),
def(LIB585),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_STRTOK_R),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_DICT),
def(MEMDEBUG_LOG_SYNC),
def(CURLRES_SYNCH),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TFTP),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_RTSP),
def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(TIME_WITH_SYS_TIME),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_PROXY),
!def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(LIB1503),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_GSSAPI),
def(HAVE_SOCKETPAIR),
def(ENABLE_IPV6),
!def(HAVE_FSETXATTR),
def(SIGALRM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_LDAP),
def(USE_ENVIRONMENT),
def(__EMX__),
def(DEBUGBUILD),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(HAVE_INET_PTON),
def(CURL_DOES_CONVERSIONS),
def(USE_CHUNKED),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_HTTP),
!def(HAVE_GETPASS_R),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_NSS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(LIB1502),
def(USE_NGHTTP2),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(SIGPIPE),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(__EMX__),
def(USE_GNUTLS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
True,
def(__VMS),
!def(HAVE_GSSAPI),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(DISABLE_EXPECT),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_SETMODE),
def(CURL_DO_LINEEND_CONV),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(SIGHUP),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_TELNET),
def(HAVE_FSETXATTR_6),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(DEBUGBUILD),
