!def(CURL_DISABLE_CRYPTO_AUTH),
def(ENABLE_IPV6),
def(USE_LIBRTMP),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_RTSP),
def(HAVE_SETMODE),
def(SIGALRM),
True,
!def(CURL_DISABLE_GOPHER),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_FSETXATTR),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_INET_PTON),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_POLARSSL),
def(USE_GNUTLS),
def(USE_CHUNKED),
!def(CURL_DOES_CONVERSIONS),
def(USE_CYASSL),
def(SIGHUP),
def(LIB1502),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_PROXY),
def(USE_ENVIRONMENT),
def(USE_WINDOWS_SSPI),
def(DISABLE_EXPECT),
def(CURLRES_SYNCH),
!def(HAVE_FSETXATTR),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_DICT),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(DEBUGBUILD),
def(HAVE_FSETXATTR_6),
def(HAVE_GSSAPI),
def(UNITTESTS),
def(TIME_WITH_SYS_TIME),
!def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_STRTOK_R),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_MEMRCHR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_SOCKETPAIR),
!def(HAVE_GETPASS_R),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TELNET),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_INET_NTOP),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(SIGPIPE),
def(__EMX__),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_LDAP),
def(USE_NGHTTP2),
!def(HAVE_GSSAPI),
def(LIB585),
def(HAVE_FDOPEN),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(LIB1503),
!def(HAVE_BASENAME),
def(CURL_DO_LINEEND_CONV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(__EMX__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(DEBUGBUILD),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(_LDAP_PVT_H),
def(__riscos__),
def(USE_NSS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_WRITABLE_ARGV),
def(__VMS),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(_WIN32_WCE)&!def(WIN32)),
