!def(HAVE_FSETXATTR),
def(DEBUGBUILD),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_FDOPEN),
def(USE_LIBRTMP),
def(SIGPIPE),
!def(UNITTESTS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(CURL_DISABLE_TELNET),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_POLARSSL),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_GOPHER),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_MEMRCHR),
True,
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_GSSAPI),
def(USE_GNUTLS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DOES_CONVERSIONS),
def(SIGALRM),
!def(__EMX__),
def(__riscos__),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_CHUNKED),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_GSSAPI),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(CURL_DO_LINEEND_CONV),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_LDAP),
!def(HAVE_INET_NTOP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(_WIN32_WCE)),
def(HAVE_SETMODE),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(DEBUGBUILD),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_FSETXATTR_6),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_BASENAME),
def(__VMS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_NSS),
!def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(__AMIGA__)),
def(SIGHUP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_GETPASS_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(MEMDEBUG_LOG_SYNC),
def(LIB1503),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(CURLRES_SYNCH),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(_LDAP_PVT_H),
def(__EMX__),
def(TIME_WITH_SYS_TIME),
def(USE_NGHTTP2),
def(USE_ENVIRONMENT),
def(ENABLE_IPV6),
!def(HAVE_INET_PTON),
def(LIB1502),
def(DISABLE_EXPECT),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_CYASSL),
!def(CURL_DISABLE_TFTP),
def(UNITTESTS),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_RTSP),
def(LIB585),
!def(CURL_DISABLE_DICT),
def(CURL_DOES_CONVERSIONS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_PROXY),
