def(USE_CYASSL),
def(HAVE_PIPE),
def(__riscos__),
def(USE_POLARSSL),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_DICT),
(def(__AMIGA__)&!def(__libnix__)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_NTLM),
!def(_LDAP_PVT_H),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(TIME_WITH_SYS_TIME),
def(ENABLE_IPV6),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(__EMX__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(DISABLE_EXPECT),
def(__VMS),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
!def(HAVE_INET_NTOP),
!def(HAVE_STRTOK_R),
def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
def(DEBUGBUILD),
!def(HAVE_INET_PTON),
def(LIB585),
!def(CURL_DISABLE_FTP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_MEMRCHR),
def(USE_LIBRTMP),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_PROXY),
(def(WIN32)&!def(__AMIGA__)),
def(USE_GNUTLS),
!def(CURL_DOES_CONVERSIONS),
def(CURL_DISABLE_HTTP),
def(HAVE_GETHOSTNAME),
def(__EMX__),
!def(CURL_DISABLE_TELNET),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_LDAP),
def(CURLDEBUG),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_TFTP),
def(__AMIGA__),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_GOPHER),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(USE_WINDOWS_SSPI),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(USE_NSS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
def(USE_CHUNKED),
!def(HAVE_FSETXATTR),
True,
