def(CURL_DOES_CONVERSIONS),
!def(HAVE_INET_NTOP),
def(HAVE_WRITABLE_ARGV),
def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_TELNET),
def(USE_CYASSL),
def(ENABLE_IPV6),
!def(HAVE_FSETXATTR),
!def(USE_WINDOWS_SSPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_INET_PTON),
def(__AMIGA__),
def(USE_NSS),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__VMS),
!def(CURL_DISABLE_HTTP),
def(USE_LIBRTMP),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_POLARSSL),
def(UNITTESTS),
!def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_SETMODE),
def(LIB585),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_LDAP),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_FTP),
def(HAVE_FSETXATTR),
def(TIME_WITH_SYS_TIME),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_GETHOSTNAME),
(def(__AMIGA__)&!def(__libnix__)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_MEMRCHR),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(DEBUGBUILD),
def(__riscos__),
True,
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_GOPHER),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
!def(__EMX__),
def(CURLDEBUG),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
