(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGHUP),
def(USE_POLARSSL),
def(__EMX__),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_CYASSL),
def(USE_CHUNKED),
def(HAVE_PIPE),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(LIB585),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(CURLRES_SYNCH),
def(CURL_DOES_CONVERSIONS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DOES_CONVERSIONS),
(def(WIN32)&!def(__AMIGA__)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(DISABLE_EXPECT),
def(LIB1502),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_LDAP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(UNITTESTS),
def(HAVE_SETMODE),
def(HAVE_FSETXATTR),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_MEMRCHR),
!def(_LDAP_PVT_H),
def(SIGPIPE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(SIGALRM),
def(USE_LIBRTMP),
def(LIB1503),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
True,
def(DEBUGBUILD),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_GNUTLS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_ENVIRONMENT),
def(ENABLE_IPV6),
def(USE_NTLM),
!def(CURL_DISABLE_DICT),
!def(__EMX__),
!def(CURL_DISABLE_TFTP),
!def(HAVE_GETPASS_R),
def(USE_NSS),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_RTSP),
def(CURLDEBUG),
!def(CURL_DISABLE_GOPHER),
def(MEMDEBUG_LOG_SYNC),
def(CURL_DISABLE_HTTP),
def(__VMS),
!def(CURL_DISABLE_HTTP),
def(HAVE_FDOPEN),
def(USE_WINDOWS_SSPI),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_TELNET),
!def(HAVE_STRTOK_R),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_INET_NTOP),
!def(HAVE_BASENAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_WRITABLE_ARGV),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_INET_PTON),
