(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_DICT),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURLDEBUG),
!def(CURL_DISABLE_RTSP),
def(ENABLE_IPV6),
def(USE_POLARSSL),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_GETPASS_R),
def(CURL_DOES_CONVERSIONS),
def(__EMX__),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_SOCKETPAIR),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_FSETXATTR_6),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_ENVIRONMENT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(DEBUGBUILD),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(SIGPIPE),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_INET_NTOP),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_PROXY),
def(HAVE_SETMODE),
def(USE_CYASSL),
!def(CURL_DISABLE_HTTP),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(HAVE_FSETXATTR),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_STRTOK_R),
def(USE_GNUTLS),
def(CURL_DISABLE_HTTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_LDAP),
def(USE_LIBRTMP),
!def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(LIB1503),
def(SIGALRM),
!def(CURL_DOES_CONVERSIONS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_NGHTTP2),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_FDOPEN),
def(HAVE_WRITABLE_ARGV),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_INET_PTON),
def(MEMDEBUG_LOG_SYNC),
def(SIGHUP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_GSSAPI),
def(USE_WINDOWS_SSPI),
!def(HAVE_BASENAME),
!def(HAVE_FSETXATTR),
!def(__EMX__),
!def(_LDAP_PVT_H),
def(__riscos__),
def(__VMS),
(def(USE_NSS)&def(USE_NTLM)),
!def(CURL_DISABLE_TELNET),
def(HAVE_PIPE),
def(LIB1502),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_TFTP),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(UNITTESTS),
def(USE_NSS),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_NTLM),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
True,
def(TIME_WITH_SYS_TIME),
def(LIB585),
!def(HAVE_MEMRCHR),
