(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGPIPE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
True,
def(USE_CHUNKED),
def(USE_NTLM),
!def(HAVE_BASENAME),
def(HAVE_SETMODE),
!def(HAVE_INET_PTON),
!def(__EMX__),
def(HAVE_FDOPEN),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_LDAP),
def(LIB1503),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__EMX__),
!def(CURL_DOES_CONVERSIONS),
def(SIGHUP),
def(HAVE_PIPE),
def(USE_POLARSSL),
def(CURL_DOES_CONVERSIONS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_GOPHER),
def(HAVE_WRITABLE_ARGV),
def(USE_CYASSL),
def(SIGALRM),
def(LIB1502),
!def(HAVE_STRTOK_R),
def(USE_WINDOWS_SSPI),
def(USE_ENVIRONMENT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_RTSP),
def(USE_NGHTTP2),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(LIB585),
def(__riscos__),
!def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_GETPASS_R),
!def(HAVE_FSETXATTR),
def(DISABLE_EXPECT),
def(HAVE_GSSAPI),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_FSETXATTR_6),
def(USE_NSS),
def(ENABLE_IPV6),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_MEMRCHR),
def(USE_GNUTLS),
!def(CURL_DISABLE_PROXY),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_DICT),
def(CURLRES_SYNCH),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(__VMS),
def(USE_LIBRTMP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(UNITTESTS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURLDEBUG),
def(HAVE_FSETXATTR),
!def(DEBUGBUILD),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_TFTP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(CURL_DO_LINEEND_CONV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURL_DISABLE_HTTP),
def(HAVE_SOCKETPAIR),
!def(_LDAP_PVT_H),
!def(HAVE_INET_NTOP),
