def(TIME_WITH_SYS_TIME),
def(LIB585),
!def(HAVE_STRTOK_R),
(def(WIN32)&!def(__AMIGA__)),
!def(_LDAP_PVT_H),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_HTTP),
def(HAVE_SETMODE),
!def(HAVE_GSSAPI),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_FSETXATTR),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_GOPHER),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
def(__riscos__),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(LIB1503),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_GSSAPI),
(!def(_WIN32_WCE)&!def(WIN32)),
def(UNITTESTS),
def(__EMX__),
!def(CURL_DISABLE_TELNET),
def(CURL_DISABLE_HTTP),
!def(HAVE_INET_PTON),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_PROXY),
def(DEBUGBUILD),
!def(CURL_DISABLE_DICT),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_TFTP),
!def(DEBUGBUILD),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LDAP),
def(LIB1502),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_GETPASS_R),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_CYASSL),
def(HAVE_FSETXATTR),
!def(__EMX__),
def(USE_WINDOWS_SSPI),
def(USE_NSS),
def(__VMS),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_LIBRTMP),
def(SIGHUP),
def(SIGALRM),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_INET_NTOP),
def(HAVE_WRITABLE_ARGV),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
True,
def(USE_GNUTLS),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_RTSP),
def(CURLRES_SYNCH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_BASENAME),
(def(WIN32)&!def(_WIN32_WCE)),
def(DISABLE_EXPECT),
def(USE_NGHTTP2),
!def(UNITTESTS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(HAVE_FSETXATTR_6),
def(USE_CHUNKED),
def(SIGPIPE),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(HAVE_FDOPEN),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_MEMRCHR),
