def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(__EMX__),
!def(HAVE_MEMRCHR),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_NSS),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
True,
!def(CURL_DISABLE_LDAP),
def(__AMIGA__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(DEBUGBUILD),
!def(USE_WINDOWS_SSPI),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_GETHOSTNAME),
!def(__EMX__),
(def(__AMIGA__)&!def(__libnix__)),
def(HAVE_FSETXATTR),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_TELNET),
def(CURLDEBUG),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_GOPHER),
def(TIME_WITH_SYS_TIME),
def(ENABLE_IPV6),
def(UNITTESTS),
def(LIB585),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_TFTP),
!def(HAVE_STRTOK_R),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_FSETXATTR),
def(USE_POLARSSL),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_RTSP),
def(USE_CYASSL),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_SETMODE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_FTP),
!def(CURL_DISABLE_HTTP),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURL_DISABLE_HTTP),
def(__VMS),
!def(CURL_DOES_CONVERSIONS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(CURL_DOES_CONVERSIONS),
def(USE_LIBRTMP),
!def(_LDAP_PVT_H),
