def(ENABLE_IPV6),
!def(HAVE_MEMRCHR),
def(HAVE_SOCKETPAIR),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(HAVE_GETPASS_R),
!def(CURL_DISABLE_TELNET),
def(USE_NSS),
def(USE_LIBRTMP),
def(USE_CYASSL),
def(SIGPIPE),
!def(HAVE_STRTOK_R),
def(UNITTESTS),
True,
!def(HAVE_INET_PTON),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(WIN32),
(def(WIN32)&!def(_WIN32_WCE)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_LDAP),
def(__riscos__),
!def(_LDAP_PVT_H),
def(HAVE_SETMODE),
def(LIB1502),
!def(CURL_DISABLE_PROXY),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_DICT),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_RTSP),
def(HAVE_FSETXATTR),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(__EMX__),
def(__EMX__),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(DEBUGBUILD),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(CURLDEBUG),
(def(WIN32)&!def(__AMIGA__)),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_HTTP),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_BASENAME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_GOPHER),
def(USE_WINDOWS_SSPI),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_PIPE),
!def(CURL_DOES_CONVERSIONS),
def(TIME_WITH_SYS_TIME),
def(USE_GNUTLS),
def(LIB585),
def(LIB1503),
!def(HAVE_INET_NTOP),
def(HAVE_WRITABLE_ARGV),
!def(HAVE_FSETXATTR),
def(CURL_DISABLE_HTTP),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(__VMS),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DEBUGBUILD),
def(USE_NTLM),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_CHUNKED),
def(HAVE_FDOPEN),
def(SIGALRM),
