def(LIB585),
!def(HAVE_FSETXATTR),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_SOCKETPAIR),
(def(WIN32)&!def(__AMIGA__)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(SIGALRM),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_LIBRTMP),
True,
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_PIPE),
!def(CURL_DISABLE_TFTP),
def(USE_NSS),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURLRES_SYNCH),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_DICT),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_TELNET),
def(TIME_WITH_SYS_TIME),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__riscos__),
def(USE_GNUTLS),
!def(HAVE_MEMRCHR),
def(DEBUGBUILD),
!def(DEBUGBUILD),
def(HAVE_FSETXATTR),
def(HAVE_WRITABLE_ARGV),
(!def(_WIN32_WCE)&!def(WIN32)),
def(USE_CYASSL),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_HTTP),
def(DISABLE_EXPECT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_PROXY),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(ENABLE_IPV6),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__EMX__),
def(SIGPIPE),
!def(_LDAP_PVT_H),
def(CURL_DOES_CONVERSIONS),
def(CURL_DISABLE_HTTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_POLARSSL),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(LIB1502),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_GOPHER),
def(USE_NTLM),
def(HAVE_SETMODE),
!def(HAVE_BASENAME),
def(UNITTESTS),
!def(CURL_DISABLE_LDAP),
def(MEMDEBUG_LOG_SYNC),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_FDOPEN),
def(USE_WINDOWS_SSPI),
def(__VMS),
def(CURLDEBUG),
!def(__EMX__),
def(SIGHUP),
!def(HAVE_INET_NTOP),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_GETPASS_R),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
