def(SIGPIPE),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(ENABLE_IPV6),
!def(HAVE_BASENAME),
def(HAVE_FSETXATTR_6),
def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(HAVE_MEMRCHR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__EMX__),
def(DISABLE_EXPECT),
def(__riscos__),
def(HAVE_WRITABLE_ARGV),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_ENVIRONMENT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(SIGALRM),
!def(CURL_DISABLE_TELNET),
!def(DEBUGBUILD),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_SETMODE),
def(LIB1503),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CYASSL),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_HTTP),
def(CURL_DOES_CONVERSIONS),
def(UNITTESTS),
def(SIGHUP),
def(HAVE_FDOPEN),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
def(CURL_DISABLE_HTTP),
def(LIB1502),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_INET_NTOP),
!def(HAVE_GSSAPI),
def(USE_NSS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(TIME_WITH_SYS_TIME),
def(HAVE_SOCKETPAIR),
!def(__EMX__),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
def(LIB585),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
True,
def(DEBUGBUILD),
!def(CURL_DOES_CONVERSIONS),
def(USE_POLARSSL),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_LDAP),
def(CURL_DO_LINEEND_CONV),
!def(UNITTESTS),
def(CURLRES_SYNCH),
def(USE_CHUNKED),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_NGHTTP2),
!def(HAVE_GETPASS_R),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_LIBRTMP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_PTON),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__VMS),
def(MEMDEBUG_LOG_SYNC),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
