def(USE_NSS),
(def(WIN32)&!def(_WIN32_WCE)),
(def(__AMIGA__)&!def(__libnix__)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_FSETXATTR),
!def(DEBUGBUILD),
True,
def(LIB585),
!def(CURL_DISABLE_HTTP),
def(CURLDEBUG),
!def(HAVE_STRTOK_R),
!def(HAVE_INET_PTON),
def(UNITTESTS),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_TFTP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_GOPHER),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_PROXY),
def(CURL_DOES_CONVERSIONS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(__VMS),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_TELNET),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_GETHOSTNAME),
def(ENABLE_IPV6),
def(__riscos__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_LIBRTMP),
!def(CURL_DISABLE_RTSP),
def(HAVE_FSETXATTR),
def(DEBUGBUILD),
def(TIME_WITH_SYS_TIME),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(__EMX__),
def(USE_CYASSL),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(DISABLE_EXPECT),
def(HAVE_PIPE),
def(USE_CHUNKED),
!def(HAVE_MEMRCHR),
(def(WIN32)&!def(__AMIGA__)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(CURL_DOES_CONVERSIONS),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(_LDAP_PVT_H),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(USE_WINDOWS_SSPI),
def(CURL_DISABLE_HTTP),
def(__AMIGA__),
!def(CURL_DISABLE_DICT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
!def(CURL_DISABLE_FTP),
def(HAVE_SETMODE),
def(USE_POLARSSL),
!def(HAVE_INET_NTOP),
