!def(HAVE_INET_PTON),
def(DEBUGBUILD),
!def(__EMX__),
!def(DEBUGBUILD),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_CHUNKED),
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(__AMIGA__)&!def(__libnix__)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_FSETXATTR),
!def(HAVE_MEMRCHR),
(!def(_WIN32_WCE)&!def(WIN32)),
True,
def(CURL_DISABLE_HTTP),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_DICT),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(USE_WINDOWS_SSPI),
def(HAVE_WRITABLE_ARGV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(WIN32)&!def(_WIN32_WCE)),
def(UNITTESTS),
def(LIB585),
!def(CURL_DISABLE_FTP),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(USE_NTLM),
def(HAVE_SETMODE),
!def(CURL_DISABLE_TFTP),
def(USE_POLARSSL),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__VMS),
!def(HAVE_INET_NTOP),
def(ENABLE_IPV6),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(CURLDEBUG),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_STRTOK_R),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_PIPE),
def(HAVE_FSETXATTR),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(__riscos__),
def(DISABLE_EXPECT),
def(__AMIGA__),
(def(WIN32)&!def(__AMIGA__)),
!def(_LDAP_PVT_H),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_CYASSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(HAVE_GETHOSTNAME),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_NSS),
!def(CURL_DISABLE_PROXY),
def(USE_LIBRTMP),
!def(CURL_DISABLE_TELNET),
