def(USE_CYASSL),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_FSETXATTR),
def(TIME_WITH_SYS_TIME),
def(LIB1502),
def(CURLRES_SYNCH),
!def(UNITTESTS),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_SETMODE),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_BASENAME),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(DISABLE_EXPECT),
def(ENABLE_IPV6),
def(HAVE_FDOPEN),
True,
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_ENVIRONMENT),
def(MEMDEBUG_LOG_SYNC),
def(USE_NSS),
def(SIGPIPE),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_NGHTTP2),
def(LIB1503),
def(HAVE_WRITABLE_ARGV),
def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_GETPASS_R),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_GOPHER),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(SIGHUP),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(UNITTESTS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_WINDOWS_SSPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__riscos__),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(HAVE_FSETXATTR),
def(CURL_DOES_CONVERSIONS),
def(HAVE_FSETXATTR_6),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_DICT),
!def(HAVE_INET_NTOP),
def(__EMX__),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(LIB585),
!def(CURL_DOES_CONVERSIONS),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_CHUNKED),
!def(HAVE_GSSAPI),
def(USE_GNUTLS),
!def(CURL_DISABLE_RTSP),
!def(HAVE_INET_PTON),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(USE_LIBRTMP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(HAVE_SOCKETPAIR),
def(__VMS),
!def(CURL_DISABLE_TFTP),
def(DEBUGBUILD),
!def(HAVE_STRTOK_R),
def(USE_POLARSSL),
!def(CURL_DISABLE_LDAP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(__EMX__),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_MEMRCHR),
def(SIGALRM),
!def(DEBUGBUILD),
