def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_FTP),
def(USE_NSS),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__AMIGA__),
!def(__EMX__),
!def(DEBUGBUILD),
def(__EMX__),
def(CURLDEBUG),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
!def(CURL_DISABLE_LDAP),
def(UNITTESTS),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_STRTOK_R),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_INET_NTOP),
True,
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_WRITABLE_ARGV),
def(USE_NTLM),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_DICT),
def(HAVE_FSETXATTR),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_TFTP),
def(HAVE_SETMODE),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(HAVE_PIPE),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DOES_CONVERSIONS),
def(DISABLE_EXPECT),
!def(USE_WINDOWS_SSPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_LIBRTMP),
def(LIB585),
def(HAVE_GETHOSTNAME),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
def(__riscos__),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_TELNET),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_PROXY),
def(ENABLE_IPV6),
!def(HAVE_FSETXATTR),
def(__VMS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURL_DISABLE_HTTP),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_CHUNKED),
(def(__AMIGA__)&!def(__libnix__)),
def(USE_CYASSL),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(WIN32)&!def(__AMIGA__)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
def(USE_POLARSSL),
