def(__riscos__),
def(USE_WINDOWS_SSPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
True,
!def(HAVE_MEMRCHR),
def(HAVE_PIPE),
def(SIGHUP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_PROXY),
def(__VMS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_RTSP),
def(HAVE_FDOPEN),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB1503),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_SOCKETPAIR),
!def(CURL_DISABLE_DICT),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_HTTP),
!def(CURL_DOES_CONVERSIONS),
def(USE_LIBRTMP),
!def(HAVE_INET_PTON),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_INET_NTOP),
!def(__EMX__),
def(HAVE_SETMODE),
(def(WIN32)&!def(__AMIGA__)),
def(SIGPIPE),
def(USE_CYASSL),
!def(HAVE_BASENAME),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DEBUGBUILD),
!def(CURL_DISABLE_GOPHER),
def(HAVE_FSETXATTR),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_NTLM),
!def(CURL_DISABLE_TELNET),
def(UNITTESTS),
!def(DEBUGBUILD),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_CHUNKED),
def(LIB1502),
def(CURL_DOES_CONVERSIONS),
def(LIB585),
def(__EMX__),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_LDAP),
(def(WIN32)&!def(_WIN32_WCE)),
def(DISABLE_EXPECT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(CURLRES_SYNCH),
def(SIGALRM),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_ENVIRONMENT),
!def(HAVE_FSETXATTR),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURLDEBUG),
def(TIME_WITH_SYS_TIME),
def(USE_GNUTLS),
!def(CURL_DISABLE_TFTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(ENABLE_IPV6),
!def(_LDAP_PVT_H),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_POLARSSL),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_GETPASS_R),
