(!def(_WIN32_WCE)&!def(WIN32)),
def(__riscos__),
!def(CURL_DISABLE_RTSP),
def(CURL_DOES_CONVERSIONS),
!def(__EMX__),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
def(DEBUGBUILD),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(CURL_DISABLE_LDAP),
True,
def(DISABLE_EXPECT),
def(ENABLE_IPV6),
!def(CURL_DISABLE_FTP),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_GETHOSTNAME),
!def(DEBUGBUILD),
def(USE_CHUNKED),
def(HAVE_FSETXATTR),
def(CURLDEBUG),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(__EMX__),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_PROXY),
(def(__AMIGA__)&!def(__libnix__)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_STRTOK_R),
def(USE_NSS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_CYASSL),
!def(CURL_DISABLE_HTTP),
def(USE_NTLM),
def(HAVE_SETMODE),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(def(WIN32)&!def(__AMIGA__)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_TFTP),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(WIN32)&!def(_WIN32_WCE)),
!def(_LDAP_PVT_H),
!def(USE_WINDOWS_SSPI),
def(__AMIGA__),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_TELNET),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(UNITTESTS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_GNUTLS),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
!def(HAVE_INET_NTOP),
def(__VMS),
def(HAVE_WRITABLE_ARGV),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
def(TIME_WITH_SYS_TIME),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_PIPE),
def(LIB585),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_POLARSSL),
def(USE_LIBRTMP),
