def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
True,
def(TIME_WITH_SYS_TIME),
def(SIGPIPE),
def(CURLDEBUG),
def(__VMS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(CURL_DISABLE_HTTP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB1502),
!def(HAVE_INET_NTOP),
def(__EMX__),
def(USE_CHUNKED),
def(CURL_DOES_CONVERSIONS),
def(USE_NSS),
!def(CURL_DOES_CONVERSIONS),
def(CURLRES_SYNCH),
def(USE_WINDOWS_SSPI),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_MEMRCHR),
def(HAVE_WRITABLE_ARGV),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_TELNET),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_DICT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(DISABLE_EXPECT),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(LIB1503),
def(HAVE_SOCKETPAIR),
def(ENABLE_IPV6),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_TFTP),
!def(CURL_DISABLE_HTTP),
!def(HAVE_GETPASS_R),
!def(__EMX__),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_FSETXATTR),
def(USE_NTLM),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_BASENAME),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_PIPE),
def(HAVE_FDOPEN),
def(USE_CYASSL),
def(USE_LIBRTMP),
def(USE_GNUTLS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_POLARSSL),
!def(_LDAP_PVT_H),
def(LIB585),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_GOPHER),
!def(DEBUGBUILD),
def(USE_ENVIRONMENT),
def(HAVE_SETMODE),
def(SIGHUP),
!def(HAVE_INET_PTON),
def(UNITTESTS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_LDAP),
def(MEMDEBUG_LOG_SYNC),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__riscos__),
!def(CURL_DISABLE_PROXY),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_FSETXATTR),
def(SIGALRM),
