!def(HAVE_INET_PTON),
def(CURLDEBUG),
def(USE_NGHTTP2),
def(DEBUGBUILD),
def(HAVE_FSETXATTR_6),
def(HAVE_WRITABLE_ARGV),
!def(__EMX__),
def(__VMS),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_DICT),
True,
def(TIME_WITH_SYS_TIME),
!def(CURL_DISABLE_TELNET),
def(LIB1502),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(HAVE_SOCKETPAIR),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(LIB585),
def(CURL_DISABLE_HTTP),
def(USE_WINDOWS_SSPI),
!def(CURL_DOES_CONVERSIONS),
!def(HAVE_GSSAPI),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
!def(_LDAP_PVT_H),
def(__EMX__),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_STRTOK_R),
def(CURLRES_SYNCH),
def(HAVE_GSSAPI),
!def(HAVE_GETPASS_R),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_CYASSL),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(DISABLE_EXPECT),
def(LIB1503),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_INET_NTOP),
def(HAVE_FDOPEN),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_PROXY),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_GOPHER),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(CURL_DISABLE_LDAP),
def(USE_POLARSSL),
def(USE_ENVIRONMENT),
def(SIGALRM),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(UNITTESTS),
!def(HAVE_MEMRCHR),
(def(USE_NSS)&def(USE_NTLM)),
def(USE_NTLM),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_TFTP),
(def(WIN32)&!def(__AMIGA__)),
!def(DEBUGBUILD),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(__riscos__),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_RTSP),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(_WIN32_WCE)&!def(WIN32)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(CURL_DOES_CONVERSIONS),
def(HAVE_FSETXATTR),
def(HAVE_SETMODE),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_CHUNKED),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_PIPE),
def(ENABLE_IPV6),
def(USE_LIBRTMP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_GNUTLS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(SIGPIPE),
