def(ENABLE_IPV6),
def(__EMX__),
(def(HAVE_FDOPEN)&def(CURLDEBUG)),
!def(HAVE_INET_NTOP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(MEMDEBUG_LOG_SYNC)&def(CURLDEBUG)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(LIB585),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CYASSL),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(CURL_DOES_CONVERSIONS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_GETHOSTNAME),
!def(CURL_DISABLE_GOPHER),
def(UNITTESTS),
(!def(USE_WINDOWS_SSPI)&!def(USE_SSLEAY)&!def(CURL_DISABLE_HTTP)),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DOES_CONVERSIONS),
True,
def(HAVE_WRITABLE_ARGV),
def(HAVE_PIPE),
!def(_LDAP_PVT_H),
!def(__EMX__),
def(USE_POLARSSL),
!def(USE_WINDOWS_SSPI),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(__riscos__),
!def(CURL_DISABLE_TFTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_DICT),
(def(HAVE_GETHOSTNAME)&!def(DEBUGBUILD)),
def(DEBUGBUILD),
def(USE_NTLM),
!def(HAVE_STRTOK_R),
def(CURL_DISABLE_HTTP),
(def(__AMIGA__)&!def(__libnix__)),
(def(HAVE_ICONV)&def(CURL_DOES_CONVERSIONS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(DEBUGBUILD),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_HTTP),
def(USE_LIBRTMP),
!def(CURL_DISABLE_LDAP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_FTP),
def(CURLDEBUG),
def(HAVE_SETMODE),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DISABLE_EXPECT),
(def(WIN32)&!def(_WIN32_WCE)),
def(__VMS),
(def(DEBUGBUILD)&def(HAVE_GETHOSTNAME)),
def(HAVE_FSETXATTR),
def(TIME_WITH_SYS_TIME),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_INET_PTON),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_MEMRCHR),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(__AMIGA__),
!def(CURL_DISABLE_RTSP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(HAVE_SPNEGO)&!def(CURL_DISABLE_HTTP)),
