def(USE_CHUNKED),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(LIB585),
def(CURLRES_SYNCH),
def(USE_POLARSSL),
!def(CURL_DOES_CONVERSIONS),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_GSSAPI),
!def(UNITTESTS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(CURL_DO_LINEEND_CONV),
def(CURL_DOES_CONVERSIONS),
!def(HAVE_BASENAME),
!def(_LDAP_PVT_H),
def(HAVE_FSETXATTR_6),
(def(WIN32)&!def(__AMIGA__)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(CURL_DISABLE_CRYPTO_AUTH),
True,
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_INET_PTON),
!def(HAVE_GSSAPI),
def(HAVE_FSETXATTR),
!def(HAVE_FSETXATTR),
!def(HAVE_GETPASS_R),
def(__riscos__),
!def(HAVE_MEMRCHR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_HTTP),
def(UNITTESTS),
def(LIB1502),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_GOPHER),
(!def(_WIN32_WCE)&!def(WIN32)),
def(LIB1503),
def(__EMX__),
!def(CURL_DISABLE_LDAP),
def(USE_LIBRTMP),
def(SIGHUP),
def(USE_GNUTLS),
def(HAVE_SOCKETPAIR),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(USE_CYASSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_TELNET),
def(ENABLE_IPV6),
def(SIGPIPE),
!def(CURL_DISABLE_DICT),
def(HAVE_FDOPEN),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_TFTP),
def(DEBUGBUILD),
!def(CURL_DISABLE_PROXY),
!def(DEBUGBUILD),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_INET_NTOP),
def(HAVE_WRITABLE_ARGV),
def(__VMS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_NGHTTP2),
def(TIME_WITH_SYS_TIME),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_RTSP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(MEMDEBUG_LOG_SYNC),
def(DISABLE_EXPECT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(__EMX__),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(SIGALRM),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_STRTOK_R),
!def(USE_WIN32_IDN),
