def(__VMS),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DEBUGBUILD),
def(UNITTESTS),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(HAVE_INET_NTOP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_LIBRTMP),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_FDOPEN),
def(USE_CYASSL),
def(USE_NGHTTP2),
!def(HAVE_BASENAME),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(__EMX__),
def(SIGPIPE),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_PROXY),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(CURL_DOES_CONVERSIONS),
def(LIB585),
!def(CURL_DISABLE_TELNET),
def(SIGHUP),
!def(CURL_DISABLE_LDAP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_GETPASS_R),
def(USE_GNUTLS),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_TFTP),
def(LIB1502),
def(CURL_DISABLE_HTTP),
True,
def(USE_ENVIRONMENT),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_POLARSSL),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_DICT),
def(HAVE_FSETXATTR),
def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(__riscos__),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_FSETXATTR_6),
!def(DEBUGBUILD),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(USE_WIN32_IDN),
!def(_LDAP_PVT_H),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_SOCKETPAIR),
def(CURLRES_SYNCH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_CHUNKED),
def(SIGALRM),
!def(HAVE_INET_PTON),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(WIN32)&!def(__AMIGA__)),
def(CURL_DO_LINEEND_CONV),
def(TIME_WITH_SYS_TIME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_GSSAPI),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_MEMRCHR),
def(HAVE_WRITABLE_ARGV),
def(DISABLE_EXPECT),
!def(UNITTESTS),
!def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_FSETXATTR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(__EMX__),
def(USE_NSS),
def(LIB1503),
!def(CURL_DISABLE_GOPHER),
def(ENABLE_IPV6),
