def(USE_ENVIRONMENT),
!def(DEBUGBUILD),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(ENABLE_IPV6),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(HAVE_FSETXATTR),
!def(HAVE_GETPASS_R),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_FSETXATTR),
def(__EMX__),
!def(HAVE_BASENAME),
def(MEMDEBUG_LOG_SYNC),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(SIGHUP),
def(LIB1503),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(DISABLE_EXPECT),
def(UNITTESTS),
def(CURL_DO_LINEEND_CONV),
def(USE_NGHTTP2),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
True,
def(CURLRES_SYNCH),
!def(HAVE_INET_NTOP),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_STRTOK_R),
def(USE_CYASSL),
!def(CURL_DOES_CONVERSIONS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TELNET),
!def(UNITTESTS),
def(USE_CHUNKED),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(__EMX__),
def(HAVE_SETMODE),
def(HAVE_FSETXATTR_6),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_NSS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_LDAP),
def(HAVE_SOCKETPAIR),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_POLARSSL),
def(USE_LIBRTMP),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(SIGALRM),
!def(_LDAP_PVT_H),
!def(CURL_DISABLE_DICT),
def(TIME_WITH_SYS_TIME),
def(LIB585),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(SIGPIPE),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_TFTP),
def(LIB1502),
!def(HAVE_MEMRCHR),
def(DEBUGBUILD),
def(__riscos__),
!def(CURL_DISABLE_PROXY),
def(USE_GNUTLS),
def(HAVE_FDOPEN),
def(CURL_DISABLE_HTTP),
def(HAVE_WRITABLE_ARGV),
def(__VMS),
!def(HAVE_GSSAPI),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(WIN32)&!def(__AMIGA__)),
