def(TIME_WITH_SYS_TIME),
!def(HAVE_INET_NTOP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_LDAP),
!def(_LDAP_PVT_H),
def(USE_NSS),
def(USE_NGHTTP2),
def(__EMX__),
def(USE_CYASSL),
def(SIGPIPE),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_INET_PTON),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(DEBUGBUILD),
True,
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_GOPHER),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(HAVE_GETPASS_R),
!def(UNITTESTS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(CURL_DO_LINEEND_CONV),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(LIB1502),
def(CURL_DOES_CONVERSIONS),
def(USE_ENVIRONMENT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_FSETXATTR),
!def(USE_WIN32_IDN),
def(USE_POLARSSL),
!def(CURL_DISABLE_TELNET),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(ENABLE_IPV6),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(__VMS),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(SIGHUP),
def(CURLRES_SYNCH),
!def(HAVE_GSSAPI),
!def(HAVE_STRTOK_R),
def(MEMDEBUG_LOG_SYNC),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_GNUTLS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_DICT),
!def(HAVE_MEMRCHR),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(__riscos__),
def(HAVE_FSETXATTR),
def(UNITTESTS),
!def(DEBUGBUILD),
!def(HAVE_BASENAME),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_FSETXATTR_6),
def(LIB1503),
def(HAVE_SOCKETPAIR),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_PROXY),
!def(CURL_DISABLE_TFTP),
(def(WIN32)&!def(__AMIGA__)),
def(USE_LIBRTMP),
!def(CURL_DOES_CONVERSIONS),
def(LIB585),
def(SIGALRM),
def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CHUNKED),
!def(__EMX__),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(DISABLE_EXPECT),
def(HAVE_WRITABLE_ARGV),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
