def(CURLDEBUG),
!def(CURL_DISABLE_TFTP),
def(USE_POLARSSL),
def(HAVE_SETMODE),
!def(HAVE_FSETXATTR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(_LDAP_PVT_H),
!def(HAVE_INET_PTON),
def(LIB585),
!def(CURL_DISABLE_RTSP),
def(HAVE_FDOPEN),
def(SIGALRM),
def(ENABLE_IPV6),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_FSETXATTR),
!def(HAVE_INET_NTOP),
!def(HAVE_BASENAME),
def(USE_LIBRTMP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(SIGPIPE),
def(__VMS),
def(LIB1502),
def(USE_CHUNKED),
def(DISABLE_EXPECT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_ENVIRONMENT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(__EMX__),
def(WIN32),
!def(CURL_DISABLE_LDAP),
def(HAVE_PIPE),
def(USE_GNUTLS),
def(__riscos__),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(DEBUGBUILD),
!def(CURL_DISABLE_DICT),
def(UNITTESTS),
!def(HAVE_STRTOK_R),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_MEMRCHR),
def(USE_NTLM),
!def(CURL_DISABLE_GOPHER),
def(HAVE_WRITABLE_ARGV),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(__EMX__),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_HTTP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DEBUGBUILD),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_PROXY),
def(LIB1503),
def(CURLRES_SYNCH),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURL_DOES_CONVERSIONS),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_TELNET),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(WIN32)&!def(__AMIGA__)),
True,
def(USE_CYASSL),
def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(SIGHUP),
def(HAVE_SOCKETPAIR),
def(USE_NSS),
!def(HAVE_GETPASS_R),
