def(UNITTESTS),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_BASENAME),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(HAVE_SOCKETPAIR),
def(HAVE_FDOPEN),
def(DEBUGBUILD),
!def(DEBUGBUILD),
def(USE_LIBRTMP),
!def(CURL_DOES_CONVERSIONS),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(_LDAP_PVT_H),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLRES_SYNCH),
(def(WIN32)&!def(__AMIGA__)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_NTLM),
!def(CURL_DISABLE_TFTP),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
True,
def(LIB1502),
(def(WIN32)&!def(_WIN32_WCE)),
def(__EMX__),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_GETPASS_R),
def(TIME_WITH_SYS_TIME),
def(USE_NSS),
def(DISABLE_EXPECT),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_HTTP),
def(USE_WINDOWS_SSPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_GNUTLS),
def(SIGHUP),
def(SIGALRM),
def(__riscos__),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(HAVE_MEMRCHR),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_FSETXATTR),
!def(HAVE_INET_PTON),
def(USE_CHUNKED),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_CYASSL),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURLDEBUG),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DISABLE_TELNET),
!def(HAVE_FSETXATTR),
def(__VMS),
!def(CURL_DISABLE_LDAP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(ENABLE_IPV6),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_DICT),
def(HAVE_WRITABLE_ARGV),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_PIPE),
!def(__EMX__),
def(USE_ENVIRONMENT),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
!def(CURL_DISABLE_RTSP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(SIGPIPE),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_CRYPTO_AUTH),
!def(HAVE_INET_NTOP),
def(USE_POLARSSL),
def(CURL_DOES_CONVERSIONS),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(LIB1503),
