def(HAVE_GSSAPI),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(HAVE_FSETXATTR),
def(DEBUGBUILD),
!def(HAVE_GSSAPI),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_LIBRTMP),
!def(HAVE_BASENAME),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_GOPHER),
def(USE_NGHTTP2),
def(HAVE_SOCKETPAIR),
def(USE_CHUNKED),
!def(CURL_DISABLE_TFTP),
def(DISABLE_EXPECT),
def(SIGALRM),
def(USE_GNUTLS),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_HTTP),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURL_DOES_CONVERSIONS),
def(MEMDEBUG_LOG_SYNC),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(__riscos__),
!def(HAVE_FSETXATTR),
def(SIGPIPE),
!def(CURL_DISABLE_LDAP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(_LDAP_PVT_H),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(SIGHUP),
!def(CURL_DISABLE_PROXY),
def(USE_POLARSSL),
!def(CURL_DISABLE_DICT),
(def(WIN32)&!def(_WIN32_WCE)),
!def(USE_WIN32_IDN),
def(__EMX__),
def(CURLRES_SYNCH),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(HAVE_STRTOK_R),
def(CURL_DO_LINEEND_CONV),
def(HAVE_FDOPEN),
def(USE_NSS),
def(UNITTESTS),
def(LIB585),
!def(UNITTESTS),
def(CURL_DISABLE_HTTP),
!def(HAVE_INET_NTOP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(USE_ENVIRONMENT),
!def(CURL_DISABLE_TELNET),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(HAVE_MEMRCHR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(LIB1502),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(__VMS),
!def(HAVE_GETPASS_R),
def(HAVE_FSETXATTR_6),
def(USE_CYASSL),
def(LIB1503),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
!def(DEBUGBUILD),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_INET_PTON),
def(ENABLE_IPV6),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
!def(__EMX__),
True,
(!def(__NOVELL_LIBC__)&def(NETWARE)),
