(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(__EMX__),
!def(HAVE_BASENAME),
def(__VMS),
!def(CURL_DISABLE_RTSP),
!def(CURL_DOES_CONVERSIONS),
def(HAVE_SOCKETPAIR),
def(USE_POLARSSL),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(HAVE_PIPE),
def(ENABLE_IPV6),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_FSETXATTR),
!def(HAVE_GETPASS_R),
def(TIME_WITH_SYS_TIME),
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_CHUNKED),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_DICT),
def(DISABLE_EXPECT),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(DEBUGBUILD),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(SIGHUP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(SIGALRM),
def(USE_CYASSL),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(CURL_DISABLE_PROXY),
def(__EMX__),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_WRITABLE_ARGV),
def(CURLDEBUG),
def(USE_LIBRTMP),
def(LIB585),
def(USE_NSS),
!def(CURL_DISABLE_HTTP),
def(UNITTESTS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
!def(HAVE_FSETXATTR),
!def(CURL_DISABLE_GOPHER),
def(MEMDEBUG_LOG_SYNC),
True,
!def(CURL_DISABLE_LDAP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
!def(CURL_DISABLE_TFTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(SIGPIPE),
(def(WIN32)&!def(__AMIGA__)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(HAVE_SETMODE),
def(__riscos__),
def(CURL_DISABLE_HTTP),
def(USE_ENVIRONMENT),
def(LIB1503),
def(LIB1502),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_MEMRCHR),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_TELNET),
def(HAVE_FDOPEN),
def(DEBUGBUILD),
def(USE_GNUTLS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(USE_WINDOWS_SSPI),
(def(WIN32)&!def(_WIN32_WCE)),
def(USE_NTLM),
def(CURLRES_SYNCH),
!def(HAVE_INET_PTON),
!def(_LDAP_PVT_H),
