def(HAVE_GSSAPI),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_WINDOWS_SSPI),
!def(CURL_DISABLE_TFTP),
def(USE_NTLM),
def(USE_CHUNKED),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(HAVE_FSETXATTR_6),
def(MEMDEBUG_LOG_SYNC),
!def(CURL_DISABLE_HTTP),
!def(HAVE_GSSAPI),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_PIPE),
def(USE_ENVIRONMENT),
!def(_LDAP_PVT_H),
def(TIME_WITH_SYS_TIME),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_FSETXATTR),
def(UNITTESTS),
def(__EMX__),
def(USE_CYASSL),
!def(CURL_DISABLE_LDAP),
True,
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DOES_CONVERSIONS),
def(ENABLE_IPV6),
def(DEBUGBUILD),
def(HAVE_FDOPEN),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(USE_NSS),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(USE_POLARSSL),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(CURL_DISABLE_HTTP),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGHUP),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(SIGALRM),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(HAVE_WRITABLE_ARGV),
def(USE_NGHTTP2),
(def(USE_NSS)&def(USE_NTLM)),
def(HAVE_FSETXATTR),
def(HAVE_SOCKETPAIR),
def(USE_GNUTLS),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DISABLE_GOPHER),
!def(HAVE_BASENAME),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_LIBRTMP),
def(LIB1503),
def(LIB585),
!def(HAVE_INET_NTOP),
!def(HAVE_GETPASS_R),
def(CURLRES_SYNCH),
def(LIB1502),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLDEBUG),
!def(CURL_DISABLE_DICT),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(__VMS),
!def(HAVE_STRTOK_R),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(SIGPIPE),
!def(DEBUGBUILD),
def(CURL_DO_LINEEND_CONV),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_RTSP),
def(DISABLE_EXPECT),
!def(CURL_DISABLE_PROXY),
!def(HAVE_MEMRCHR),
!def(CURL_DISABLE_TELNET),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__riscos__),
def(HAVE_SETMODE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(__EMX__),
