def(CURLRES_SYNCH),
def(HAVE_FSETXATTR),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_POLARSSL),
!def(HAVE_INET_PTON),
def(DEBUGBUILD),
def(HAVE_PIPE),
!def(HAVE_BASENAME),
(!def(_WIN32_WCE)&!def(WIN32)),
def(ENABLE_IPV6),
def(SIGPIPE),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_PROXY),
def(__riscos__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_CHUNKED),
def(HAVE_SETMODE),
!def(_LDAP_PVT_H),
!def(HAVE_FSETXATTR),
!def(HAVE_GETPASS_R),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_ENVIRONMENT),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(HAVE_STRTOK_R),
def(USE_NTLM),
!def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_HTTP),
def(HAVE_FDOPEN),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(HAVE_SOCKETPAIR),
(def(WIN32)&!def(_WIN32_WCE)),
def(LIB585),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_DICT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(CURL_DOES_CONVERSIONS),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_RTSP),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_MEMRCHR),
def(CURLDEBUG),
!def(CURL_DISABLE_GOPHER),
!def(__EMX__),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(USE_WINDOWS_SSPI),
def(USE_NSS),
def(UNITTESTS),
!def(DEBUGBUILD),
def(DISABLE_EXPECT),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(SIGALRM),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1503),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_LIBRTMP),
def(TIME_WITH_SYS_TIME),
def(MEMDEBUG_LOG_SYNC),
True,
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_TFTP),
def(__VMS),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_GNUTLS),
!def(CURL_DISABLE_CRYPTO_AUTH),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__EMX__),
!def(CURL_DISABLE_TELNET),
def(LIB1502),
def(SIGHUP),
def(USE_CYASSL),
