def(HAVE_GSSAPI),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(HAVE_INET_NTOP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_GOPHER),
!def(DEBUGBUILD),
def(UNITTESTS),
!def(HAVE_GETPASS_R),
!def(HAVE_MEMRCHR),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(WIN32)&!def(_WIN32_WCE)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLRES_SYNCH),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_PROXY),
!def(HAVE_STRTOK_R),
!def(HAVE_BASENAME),
def(SIGALRM),
def(__EMX__),
!def(HAVE_GSSAPI),
def(HAVE_WRITABLE_ARGV),
def(USE_NSS),
!def(CURL_DISABLE_TFTP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
!def(CURL_DOES_CONVERSIONS),
def(DEBUGBUILD),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(CURL_DISABLE_HTTP),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(CURL_DISABLE_DICT),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(USE_LIBRTMP),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(TIME_WITH_SYS_TIME),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(__EMX__),
def(USE_CHUNKED),
def(DISABLE_EXPECT),
def(HAVE_SETMODE),
(def(_LDAP_PVT_H)&def(USE_SSL)),
True,
def(ENABLE_IPV6),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(HAVE_FSETXATTR),
def(SIGHUP),
def(__VMS),
def(USE_GNUTLS),
def(HAVE_FSETXATTR_6),
(def(WIN32)&!def(__AMIGA__)),
def(USE_WINDOWS_SSPI),
def(LIB1502),
def(USE_CYASSL),
def(HAVE_FDOPEN),
!def(UNITTESTS),
!def(_LDAP_PVT_H),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__riscos__),
def(USE_NGHTTP2),
def(HAVE_SOCKETPAIR),
def(MEMDEBUG_LOG_SYNC),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(HAVE_FSETXATTR),
def(LIB585),
def(USE_ENVIRONMENT),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
!def(CURL_DISABLE_TELNET),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_HTTP),
def(CURL_DOES_CONVERSIONS),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURL_DO_LINEEND_CONV),
def(USE_POLARSSL),
!def(CURL_DISABLE_LDAP),
def(LIB1503),
def(SIGPIPE),
