def(TIME_WITH_SYS_TIME),
def(UNITTESTS),
def(SIGALRM),
!def(CURL_DISABLE_GOPHER),
def(LIB585),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
!def(CURL_DISABLE_PROXY),
!def(HAVE_FSETXATTR),
!def(HAVE_INET_NTOP),
!def(HAVE_INET_PTON),
def(HAVE_FDOPEN),
!def(UNITTESTS),
def(LIB1503),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
True,
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_DICT),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(MEMDEBUG_LOG_SYNC),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(USE_WIN32_IDN),
!def(HAVE_GETPASS_R),
def(DISABLE_EXPECT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_CHUNKED),
!def(CURL_DISABLE_TELNET),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(CURL_DO_LINEEND_CONV),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_TFTP),
!def(__EMX__),
def(HAVE_SOCKETPAIR),
def(USE_GNUTLS),
def(HAVE_GSSAPI),
!def(DEBUGBUILD),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_LDAP),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURLRES_SYNCH),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_NGHTTP2),
def(USE_CYASSL),
def(__riscos__),
def(SIGPIPE),
!def(CURL_DOES_CONVERSIONS),
def(SIGHUP),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(WIN32)&!def(_WIN32_WCE)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
def(USE_NSS),
def(CURL_DOES_CONVERSIONS),
def(USE_LIBRTMP),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(HAVE_FSETXATTR_6),
!def(HAVE_STRTOK_R),
def(LIB1502),
!def(HAVE_MEMRCHR),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(_WIN32_WCE)&!def(WIN32)),
def(__EMX__),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(__VMS),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(USE_ENVIRONMENT),
def(HAVE_FSETXATTR),
!def(_LDAP_PVT_H),
def(HAVE_WRITABLE_ARGV),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(HAVE_BASENAME),
!def(CURL_DISABLE_RTSP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(DEBUGBUILD),
!def(CURL_DISABLE_HTTP),
def(USE_POLARSSL),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(WIN32)&!def(__AMIGA__)),
def(ENABLE_IPV6),
def(CURL_DISABLE_HTTP),
