def(CURL_DOES_CONVERSIONS),
!def(HAVE_STRTOK_R),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(SIGHUP),
def(HAVE_SETMODE),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_TELNET),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(HAVE_WRITABLE_ARGV),
!def(DEBUGBUILD),
!def(_LDAP_PVT_H),
True,
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(MEMDEBUG_LOG_SYNC),
def(HAVE_FSETXATTR),
!def(HAVE_FSETXATTR),
def(USE_ENVIRONMENT),
!def(HAVE_GSSAPI),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(HAVE_GSSAPI),
def(USE_NTLM),
def(HAVE_SOCKETPAIR),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
!def(CURL_DISABLE_TFTP),
def(USE_LIBRTMP),
!def(HAVE_INET_PTON),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(DISABLE_EXPECT),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(HAVE_BASENAME),
def(USE_WINDOWS_SSPI),
(def(USE_NSS)&def(USE_NTLM)),
!def(HAVE_INET_NTOP),
def(__VMS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_CRYPTO_AUTH)&!def(DEBUGBUILD)),
!def(__EMX__),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_GNUTLS),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(SIGALRM),
def(HAVE_FDOPEN),
!def(HAVE_MEMRCHR),
def(TIME_WITH_SYS_TIME),
def(USE_NGHTTP2),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_RTSP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(DEBUGBUILD),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB585),
!def(CURL_DISABLE_PROXY),
def(__riscos__),
def(LIB1503),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_CRYPTO_AUTH)),
def(ENABLE_IPV6),
!def(UNITTESTS),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
!def(CURL_DISABLE_DICT),
def(__EMX__),
def(USE_NSS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(USE_POLARSSL),
def(HAVE_FSETXATTR_6),
def(SIGPIPE),
(def(WIN32)&!def(__AMIGA__)),
def(UNITTESTS),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DOES_CONVERSIONS),
def(LIB1502),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(HAVE_GETPASS_R),
def(USE_CHUNKED),
!def(CURL_DISABLE_GOPHER),
def(USE_CYASSL),
def(CURL_DISABLE_HTTP),
