(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_GNUTLS),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_HTTP),
(!def(_WIN32_WCE)&!def(WIN32)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_NGHTTP2),
def(DEBUGBUILD),
def(USE_POLARSSL),
def(HAVE_GSSAPI),
!def(CURL_DISABLE_TFTP),
def(DISABLE_EXPECT),
!def(HAVE_STRTOK_R),
!def(_LDAP_PVT_H),
def(SIGALRM),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_LIBRTMP),
!def(CURL_DISABLE_DICT),
!def(DEBUGBUILD),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_INET_PTON),
def(__riscos__),
def(CURL_DOES_CONVERSIONS),
def(HAVE_FDOPEN),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_GOPHER),
!def(__EMX__),
!def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
!def(CURL_DISABLE_RTSP),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LIBCURL_OPTION),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(ENABLE_IPV6),
def(HAVE_FSETXATTR),
!def(USE_WIN32_IDN),
def(LIB1502),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(CURL_DISABLE_TELNET),
!def(HAVE_GETPASS_R),
def(UNITTESTS),
def(HAVE_FSETXATTR_6),
!def(HAVE_FSETXATTR),
def(LIB1503),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(USE_CYASSL),
!def(CURL_DISABLE_LDAP),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__EMX__),
def(TIME_WITH_SYS_TIME),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(UNITTESTS),
def(HAVE_SOCKETPAIR),
def(MEMDEBUG_LOG_SYNC),
!def(HAVE_GSSAPI),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(WIN32)&!def(_WIN32_WCE)),
!def(HAVE_MEMRCHR),
!def(HAVE_INET_NTOP),
def(CURL_DISABLE_HTTP),
def(USE_NSS),
def(__VMS),
!def(HAVE_BASENAME),
def(USE_ENVIRONMENT),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(USE_CHUNKED),
True,
def(LIB585),
def(SIGHUP),
def(CURLRES_SYNCH),
!def(CURL_DISABLE_PROXY),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(WIN32)&!def(__AMIGA__)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURL_DO_LINEEND_CONV),
