(!def(_WIN32_WCE)&!def(WIN32)),
def(SIGHUP),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(HAVE_BASENAME),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(USE_LIBRTMP),
!def(CURL_DISABLE_TFTP),
!def(HAVE_MEMRCHR),
def(SIGPIPE),
def(USE_NTLM),
def(ENABLE_IPV6),
!def(DEBUGBUILD),
def(USE_WINDOWS_SSPI),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_GETPASS_R),
def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_SOCKETPAIR),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
!def(CURL_DISABLE_LDAP),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(CURLDEBUG),
def(LIB1503),
!def(CURL_DISABLE_GOPHER),
def(USE_NGHTTP2),
!def(CURL_DISABLE_RTSP),
def(LIB585),
def(HAVE_SETMODE),
!def(HAVE_STRTOK_R),
!def(UNITTESTS),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
!def(CURL_DOES_CONVERSIONS),
def(CURL_DISABLE_HTTP),
(def(USE_NSS)&def(USE_NTLM)),
def(TIME_WITH_SYS_TIME),
True,
!def(HAVE_INET_NTOP),
!def(CURL_DISABLE_DICT),
def(MEMDEBUG_LOG_SYNC),
def(__riscos__),
!def(CURL_DISABLE_CRYPTO_AUTH),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(HAVE_FSETXATTR_6),
(def(HAVE_PIPE)&!def(UNITTESTS)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
(def(WIN32)&!def(_WIN32_WCE)),
!def(CURL_DISABLE_HTTP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(UNITTESTS),
(!def(DEBUGBUILD)&!def(CURL_DISABLE_CRYPTO_AUTH)),
!def(HAVE_GSSAPI),
(def(__riscos__)&def(USE_ENVIRONMENT)),
def(DISABLE_EXPECT),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(HAVE_FDOPEN),
def(__VMS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_ENVIRONMENT),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(DEBUGBUILD),
def(CURLRES_SYNCH),
def(USE_POLARSSL),
def(HAVE_FSETXATTR),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
def(SIGALRM),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
def(USE_GNUTLS),
!def(CURL_DISABLE_PROXY),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(USE_CHUNKED),
!def(__EMX__),
!def(CURL_DISABLE_TELNET),
def(USE_NSS),
def(CURL_DOES_CONVERSIONS),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
def(LIB1502),
def(HAVE_GSSAPI),
!def(HAVE_FSETXATTR),
def(HAVE_WRITABLE_ARGV),
def(USE_CYASSL),
!def(_LDAP_PVT_H),
