(!def(_WIN32_WCE)&!def(WIN32)),
def(HAVE_FSETXATTR_6),
!def(CURL_DISABLE_TELNET),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(TIME_WITH_SYS_TIME),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(DEBUGBUILD),
!def(HAVE_MEMRCHR),
def(HAVE_WRITABLE_ARGV),
def(USE_NGHTTP2),
(def(WIN32)&!def(_WIN32_WCE)),
def(SIGHUP),
!def(CURL_DOES_CONVERSIONS),
def(__EMX__),
!def(HAVE_GETPASS_R),
!def(HAVE_BASENAME),
!def(__EMX__),
!def(CURL_DISABLE_LDAP),
def(__riscos__),
!def(CURL_DISABLE_LIBCURL_OPTION),
True,
!def(CURL_DISABLE_RTSP),
def(HAVE_SETMODE),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
!def(HAVE_INET_PTON),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_CHUNKED),
!def(HAVE_STRTOK_R),
(def(HAVE_GSSAPI)&!def(CURL_DISABLE_FTP)),
!def(CURL_DISABLE_PROXY),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(USE_CYASSL),
def(HAVE_SOCKETPAIR),
def(USE_LIBRTMP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
!def(_LDAP_PVT_H),
def(HAVE_GSSAPI),
def(SIGALRM),
!def(HAVE_GSSAPI),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(CURL_DOES_CONVERSIONS),
(!def(CURL_DISABLE_HTTP)&!def(HAVE_LIBZ)&(!def(HAVE_LIBZ)|def(CURL_DISABLE_HTTP))),
def(CURL_DISABLE_HTTP),
def(USE_WINDOWS_SSPI),
def(USE_GNUTLS),
!def(CURL_DISABLE_HTTP),
def(CURLRES_SYNCH),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
def(USE_POLARSSL),
(def(HAVE_LIBZ)&!def(CURL_DISABLE_HTTP)),
def(MEMDEBUG_LOG_SYNC),
(!def(UNITTESTS)&!def(CURLDEBUG)&def(__VMS)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
def(USE_NSS),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(UNITTESTS),
!def(CURL_DISABLE_GOPHER),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
!def(DEBUGBUILD),
def(ENABLE_IPV6),
def(HAVE_FSETXATTR),
def(LIB1502),
!def(HAVE_FSETXATTR),
(def(__riscos__)&def(USE_ENVIRONMENT)),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
!def(CURL_DISABLE_DICT),
def(HAVE_FDOPEN),
!def(UNITTESTS),
(def(HAVE_PIPE)&!def(UNITTESTS)),
def(DISABLE_EXPECT),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_TFTP),
def(__VMS),
def(LIB585),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
(def(WIN32)&!def(__AMIGA__)),
def(USE_ENVIRONMENT),
!def(HAVE_INET_NTOP),
def(LIB1503),
def(SIGPIPE),
