!def(CURL_DISABLE_GOPHER),
def(LIB1503),
def(LIB585),
!def(CURL_DISABLE_TELNET),
def(USE_POLARSSL),
def(__EMX__),
!def(HAVE_INET_PTON),
def(CURLDEBUG),
(def(WIN32)&!def(_WIN32_WCE)),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(USE_GNUTLS),
def(HAVE_WRITABLE_ARGV),
def(SIGPIPE),
def(HAVE_FDOPEN),
!def(CURL_DISABLE_PROXY),
def(CURL_DISABLE_HTTP),
def(USE_NTLM),
def(CURLRES_SYNCH),
!def(HAVE_MEMRCHR),
def(UNITTESTS),
!def(CURL_DISABLE_LDAP),
!def(CURL_DISABLE_DICT),
def(USE_CYASSL),
!def(HAVE_STRTOK_R),
def(HAVE_PIPE),
def(HAVE_SOCKETPAIR),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
def(__riscos__),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(CURL_DOES_CONVERSIONS),
!def(CURL_DISABLE_HTTP),
def(USE_WINDOWS_SSPI),
def(SIGALRM),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_CHUNKED),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(USE_NSS),
!def(CURL_DOES_CONVERSIONS),
def(USE_ENVIRONMENT),
def(HAVE_SETMODE),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(CURL_DISABLE_RTSP),
!def(CURL_DISABLE_TFTP),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
def(ENABLE_IPV6),
def(HAVE_FSETXATTR),
def(USE_LIBRTMP),
!def(DEBUGBUILD),
!def(__EMX__),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(MEMDEBUG_LOG_SYNC),
!def(_LDAP_PVT_H),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
!def(CURL_DISABLE_LIBCURL_OPTION),
(def(__VMS)&!def(HAVE_GETPASS_R)),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(DEBUGBUILD),
def(LIB1502),
!def(HAVE_FSETXATTR),
def(TIME_WITH_SYS_TIME),
def(SIGHUP),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
def(__VMS),
!def(HAVE_BASENAME),
!def(HAVE_GETPASS_R),
True,
def(DISABLE_EXPECT),
!def(HAVE_INET_NTOP),
(def(_LDAP_PVT_H)&def(USE_SSL)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
(def(WIN32)&!def(__AMIGA__)),
(!def(_WIN32_WCE)&!def(WIN32)),
