(def(WIN32)&!def(__AMIGA__)),
!def(HAVE_MEMRCHR),
def(HAVE_SETMODE),
def(USE_CHUNKED),
(!def(NO_FILESYSTEM)&def(USE_CYASSL)),
def(SIGHUP),
def(WIN32),
!def(CURL_DISABLE_GOPHER),
!def(CURL_DISABLE_HTTP),
(def(ENABLE_IPV6)&!def(HAVE_INET_PTON)),
!def(HAVE_INET_NTOP),
!def(HAVE_STRTOK_R),
!def(CURL_DISABLE_TFTP),
def(USE_GNUTLS),
!def(CURL_DISABLE_LDAP),
!def(__EMX__),
(def(ENABLE_IPV6)&!def(HAVE_INET_NTOP)),
def(USE_ENVIRONMENT),
(def(__riscos__)&def(USE_ENVIRONMENT)),
!def(HAVE_BASENAME),
def(DEBUGBUILD),
!def(HAVE_INET_PTON),
def(CURLRES_SYNCH),
def(ENABLE_IPV6),
!def(_LDAP_PVT_H),
(def(_LDAP_PVT_H)&def(USE_SSL)),
def(SIGPIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)),
def(USE_NSS),
(!def(__NOVELL_LIBC__)&def(NETWARE)),
(def(ENABLE_IPV6)&def(USE_POLARSSL)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&def(WINBIND_NTLM_AUTH_ENABLED)),
(def(NETWARE)&def(__NOVELL_LIBC__)&(def(__NOVELL_LIBC__)|!def(NETWARE))),
def(CURL_DISABLE_HTTP),
def(__VMS),
!def(CURL_DISABLE_RTSP),
(def(DEBUGBUILD)&!def(USE_WINDOWS_SSPI)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))&!def(CURL_DISABLE_HTTP)&def(WINBIND_NTLM_AUTH_ENABLED)),
def(LIB1502),
!def(CURL_DISABLE_PROXY),
(def(WIN32)&!def(_WIN32_WCE)),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(CURL_DISABLE_HTTP)|!def(USE_WINDOWS_SSPI))),
def(HAVE_FSETXATTR),
def(HAVE_FDOPEN),
def(HAVE_SOCKETPAIR),
def(MEMDEBUG_LOG_SYNC),
def(DISABLE_EXPECT),
def(USE_CYASSL),
def(TIME_WITH_SYS_TIME),
!def(CURL_DOES_CONVERSIONS),
(def(USE_WIN32_IDN)&!def(WANT_IDN_PROTOTYPES)),
def(__riscos__),
def(USE_NTLM),
def(USE_WINDOWS_SSPI),
(def(HAVE_FSETXATTR_6)&def(HAVE_FSETXATTR)),
(def(__VMS)&!def(HAVE_GETPASS_R)),
def(CURLDEBUG),
def(HAVE_WRITABLE_ARGV),
!def(CURL_DISABLE_TELNET),
!def(CURL_DISABLE_CRYPTO_AUTH),
def(USE_POLARSSL),
!def(CURL_DISABLE_DICT),
!def(DEBUGBUILD),
def(LIB1503),
def(LIB585),
def(SIGALRM),
(!def(CURL_DISABLE_VERBOSE_STRINGS)&!def(CURL_DISABLE_TFTP)),
def(UNITTESTS),
!def(HAVE_GETPASS_R),
def(__EMX__),
(def(GTLSDEBUG)&def(USE_GNUTLS)),
(!def(_WIN32_WCE)&!def(WIN32)),
!def(CURL_DISABLE_LIBCURL_OPTION),
def(HAVE_PIPE),
(!def(USE_WINDOWS_SSPI)&!def(CURL_DISABLE_HTTP)&(def(USE_WINDOWS_SSPI)|def(CURL_DISABLE_HTTP)|!def(USE_SSLEAY))),
(def(_LDAP_PVT_H)&!def(USE_SSL)),
True,
!def(HAVE_FSETXATTR),
def(USE_LIBRTMP),
def(CURL_DOES_CONVERSIONS),
